|original|suggestions|rule_id
6502|Pefer|['Peter', 'Bevor', 'Käfer', 'Jever', 'Peer', 'Meter', 'Eher', 'Jeder', 'Neuer', 'Beider', 'Jener', 'Besser', 'Weder', 'Meer', 'Per', 'Opfer', 'Derer', 'Näher', 'Tiefer', 'Bester']|GERMAN_SPELLER_RULE
6503|Bieteschön|['Biete schön', 'Biete Schön', 'Bitteschön', 'Bildschön']|GERMAN_SPELLER_RULE
6504|Tschuss|['Tschüss', 'Schoss', 'Tschüs', 'Schluss', 'Schuss', 'Beschuss', 'Abschuss', 'Zuschuss', 'Abguss', 'Erguss', 'Torschuss', 'Tschads', 'Anguss', 'Oghuse', 'Schiss', 'Schubs', 'Özgürs']|GERMAN_SPELLER_RULE
6505|gekannken|['gekannten', 'bekannten', 'genannten', 'begannen', 'gewannen', 'gegangen', 'gekannte', 'gebannten', 'gekanntem', 'gekannter', 'geklungen', 'gekonnten', 'begännen', 'gegönnten', 'gekanntes', 'gerannen', 'gerännen', 'gewännen']|GERMAN_SPELLER_RULE
6506|gestobt|['gestoppt', 'gestört', 'gestopft', 'getobt', 'gelobt', 'gestand', 'gesteht', 'gestaut', 'gestörte', 'geprobt', 'gesalbt', 'gestuft', 'gesiebt', 'gestockt', 'gestoppte', 'gestrebt', 'austobt', 'geshoppt', 'gestakt', 'gestapft']|GERMAN_SPELLER_RULE
6507|ferkessen|['vergessen', 'Werkessen', 'vergäßen', 'Bergessen', 'vermessen', 'Merkessen', 'vergessene', 'Märzessen', 'vergossen', 'Burgessen', 'vergaßen', 'Parkessen', 'vergesse', 'Zweckessen', 'versessen', 'Herzessen', 'Vergessen', 'Kernessen', 'vergessend', 'Uferessen']|GERMAN_SPELLER_RULE
6508|einfahr|['ein fahr', 'einfuhr', 'einfährt', 'einfahre', 'einfahrt', 'reinfahr', 'einfach', 'einfache', 'einfacher', 'einnahm', 'Einfahrt', 'einfahren', 'einführt', 'einsah', 'einfand', 'hinfahrt', 'Einfuhr', 'Hinfahrt', 'Weinfahrt', 'Weinjahr']|GERMAN_SPELLER_RULE
6509|feiter|['feit er', 'weiter', 'Leiter', 'beider', 'seither', 'fester', 'Reiter', 'feiner', 'leider', 'Haider', 'heiter', 'fairer', 'weither', 'fetter', 'Neider', 'Weiter', 'feier', 'feiger', 'feister', 'feite']|GERMAN_SPELLER_RULE
6510|gefagelt|['gefächert', 'getakelt', 'gefädelt', 'gekachelt', 'gefabelt', 'gefaselt', 'gehagelt', 'gehäkelt', 'gelächelt', 'genagelt', 'geräkelt', 'gevögelt', 'geregelt', 'gelagert', 'gefällt', 'geadelt', 'geflügelt', 'gegabelt', 'gesegelt', 'geangelt']|GERMAN_SPELLER_RULE
6511|PfundBero|['Fundbüro', 'Fundiert', 'Founder', 'Foundern', 'Fundiere', 'Founders']|GERMAN_SPELLER_RULE
6512|ginken|['gingen', 'linken', 'singen', 'sinken', 'Bingen', 'Dingen', 'fingen', 'ginge', 'hingen', 'Lingen', 'knacken', 'Zinken', 'ringen', 'Finken', 'klicken', 'knicken', 'winken', 'hinken', 'kicken', 'klinken']|GERMAN_SPELLER_RULE
6513|anhelt|['anhält', 'anhielt', 'abhält', 'anhebt', 'angelt', 'anheult', 'ähnelt', 'handelt', 'anhand', 'erhält', 'Inhalt', 'behält', 'wandelt', 'Anhalt', 'abhielt', 'angeht', 'abhebt', 'anfällt', 'anheim', 'anlegt']|GERMAN_SPELLER_RULE
6514|erstrocken|['erst rocken', 'erstrecken', 'erstreckten', 'ersticken', 'erstochen', 'erschrocken', 'erstrecke', 'verstricken', 'Erstrecken', 'Erzbrocken', 'Poströcken', 'Verstrecken', 'Verstricken', 'erstreckend', 'erstreiken', 'ertrotzen', 'verstocken']|GERMAN_SPELLER_RULE
6515|stihg|['stieg', 'stark', 'steht', 'stieß', 'Ethik', 'stehe', 'still', 'strikt', 'sticht', 'strich', 'sing', 'stahl', 'style', 'steh', 'steig', 'stinkt', 'stirb', 'stank', 'stiege', 'zeig']|GERMAN_SPELLER_RULE
6516|funtBüro|['Fundbüro', 'Bunt-Büro', 'Mund-Büro', 'Rund-Büro', 'Sound-Büro', 'Wund-Büro', 'Zünd-Büro', 'bunt-Büro', 'fünf-Büro', 'rund-Büro', 'wund-Büro', 'zünd-Büro']|GERMAN_SPELLER_RULE
6517|gelb.orange|['Gelb']|UPPERCASE_SENTENCE_START
6518|frühlig|['fröhlich', 'Frühling', 'fröhliche', 'Frühlicht', 'füllig', 'rührig']|GERMAN_SPELLER_RULE
6519|söniegen|['stiegen', 'siegen', 'Königen', 'sanieren', 'zuneigen', 'zunicken', 'Löningen']|GERMAN_SPELLER_RULE
6520|MontagNachmitag|['Montagnachmittag', 'Montagnachmittags', 'Montagnachmittage', 'Montagnachttag', 'Montagnageltag', 'Montagnazitag']|GERMAN_SPELLER_RULE
6521|Sas|['SAS', 'Saß', 'Das', 'Was', 'San', 'Sah', 'Las', 'Maß', 'Sao', 'Süß', 'Sams', 'Zäh', 'Aas', 'Sät', 'Gas', 'Säße', 'Sa.', 'Sam', 'Sars', 'Sau']|GERMAN_SPELLER_RULE
6522|iher|['hier', 'ihr', 'ihre', 'ihrer', 'eher', 'her', 'der', 'er', 'über', 'einer', 'oder', 'aber', 'mehr', 'ihm', 'ihn', 'ihren', 'immer', 'sehr', 'vier', 'daher']|GERMAN_SPELLER_RULE
6523|losfehrt|['losfährt', 'losfahrt', 'losfuhrt', 'losgeht', 'losfährst', 'losgehst', 'los-ehre', 'ausfährt', 'losfahre', 'losfuhr', 'losfuhrst', 'losführe', 'losführet', 'totfährt', 'vorfährt']|GERMAN_SPELLER_RULE
6524|Vief|['Lief', 'Vier', 'Tief', 'Fiel', 'Rief', 'Viel', 'Vieh', 'Mief', 'Sief', 'Hiev', 'View', 'Fies', 'Die', 'Sie', 'Vif', 'Wie', 'Vife', 'Hier', 'Dies', 'Ließ']|GERMAN_SPELLER_RULE
6525|einkauftasch|[]|GERMAN_SPELLER_RULE
6526|anhilt|['anhielt', 'anhält', 'anhand', 'Inhalt', 'Schild', 'angibt', 'Anhalt', 'abhielt', 'abhält', 'anhebt', 'anhin', 'anhing', 'anhört', 'abholt', 'Unhold', 'abhold', 'angelt', 'schilt', 'Inbild', 'abgilt']|GERMAN_SPELLER_RULE
6527|gad|['hat', 'gab', 'kam', 'gut', 'Bad', 'gar', 'Rat', 'bat', 'ad', 'tat', 'rät', 'sät', 'kau', 'gäb', 'Kat', 'Rad', 'Tat', 'fad', 'Dad']|GERMAN_SPELLER_RULE
6528|samelbiro|[]|GERMAN_SPELLER_RULE
6529|krikee|['krickele', 'krickle', 'trocken', 'trockene', 'Brücken', 'drucken', 'drücken', 'drückte', 'Drucker', 'druckte', 'ginge', 'Brocken', 'glückte', 'knacken', 'Druckes', 'Krücken', 'klicken', 'knackte', 'knicken', 'knickte']|GERMAN_SPELLER_RULE
6530|Rucksck|['Rucksack', 'Ruckzuck', 'Rückzug', 'Rucksäcke', 'Rucksacks', 'Kuckuck', 'Rücksog', 'Rückweg', 'Rückzugs', 'Ruckst', 'Rucksäcken', 'Rückst', 'Rückzüge', 'Rumkick', 'Rucks', 'Rücksoge', 'Rückzuge']|GERMAN_SPELLER_RULE
6531|nd|['und', 'nur', 'ins', 'neu', 'nun', 'nie', 'eng', 'uns', 'ans', 'ad', 'nah', 'na', 'Ida', 'Udo', 'Enz', 'MdB', 'BdV', 'KdF', 'MdL', 'kt']|GERMAN_SPELLER_RULE
6532|schafen|['schlafen', 'scharfen', 'schaffen', 'Schafen', 'gaben', 'schufen', 'schaden', 'schauen', 'schöpfen', 'gäben', 'scharen', 'schämen', 'schärfen', 'garen', 'gären', 'schälen', 'Agaven', 'schaben', 'schalen', 'gaffen']|GERMAN_SPELLER_RULE
6533|äe|['der', 'den', 'des', 'dem', 'er', 'bei', 'es', 'de', 'je', 'neu', 'sei', 'New', 'her', 'ehe', 'per', 'weg', 'wer', 'Leo', 'ex', 'gen']|GERMAN_SPELLER_RULE
6534|bummelln|['bummeln', 'Hummeln', 'tummeln', 'Bummeln', 'Fummeln', 'Lümmeln', 'Mümmeln', 'Pummeln', 'Tummeln', 'bimmeln', 'brummeln', 'bummel', 'bummele', 'bummelnd', 'bummelst', 'bummelt', 'bummelte', 'bummelten', 'fummeln']|GERMAN_SPELLER_RULE
6535|Fund-büro|['Fund -büro', 'Fundbüro', 'Fundbüros', 'Rundbüro', 'Funkbüro', 'Hundebüro', 'Mundbüro', 'Kundebüro', 'Buntbüro', 'Pfandbüro', 'Wundbüro', 'Zündbüro', 'Fünfbüro', 'Soundbüro']|GERMAN_SPELLER_RULE
6536|Krigt|['Bricht', 'Kricket', 'Knickt', 'Trekkt', 'Kriegt', 'Kirche', 'Kracht', 'Zeigt', 'Kickt', 'Krieg', 'Klickt', 'Tritt', 'Geigt', 'Trägt', 'Glicht', 'Bringt', 'Kragt', 'Wirkt', 'Krocht', 'Erich']|GERMAN_SPELLER_RULE
6537|Tüb|['Typ', 'Typs', 'Top', 'Tür', 'Trüb', 'Tab', 'Der', 'Die', 'Type', 'Den', 'Typo', 'Des', 'Für', 'Das', 'Ab', 'Dem', 'Gab', 'Tod', 'Ob', 'Da']|GERMAN_SPELLER_RULE
6538|lemeben|['gegeben', 'leben', 'lieben', 'begeben', 'leeren', 'beheben', 'beleben', 'Geweben', 'gemäßen', 'Beheben', 'Beleben', 'Memleben', 'begäben', 'bemäßen', 'legeren']|GERMAN_SPELLER_RULE
6539|vridlich|['friedlich', 'seitlich', 'zeitlich', 'fraglich', 'freilich', 'friedliche', 'feindlich', 'festlich', 'fröhlich', 'leidlich', 'redlich', 'eidlich', 'weidlich', 'Drillich', 'fraulich', 'wirtlich', 'ärztlich']|GERMAN_SPELLER_RULE
6540|gefrag|['gefragt', 'gebrach', 'gebracht', 'geprägt', 'Betrag', 'befragt', 'gefragte', 'gefräst', 'gefror', 'gefräßig', 'frag', 'Gefrage', 'befrage', 'befraß', 'gebräche', 'gekracht', 'geragt', 'kupfrig', 'abfrag']|GERMAN_SPELLER_RULE
6541|daram|['dar am', 'daran', 'darum', 'darauf', 'trat', 'dar', 'darin', 'daraus', 'darf', 'traf', 'warum', 'Sarah', 'arm', 'warm', 'Aarau', 'Darm', 'Parma', 'Sara', 'Lara', 'Lärm']|GERMAN_SPELLER_RULE
6542|Pundböro|['Fundbüro']|GERMAN_SPELLER_RULE
6543|Puksa|['Packs', 'Backst', 'Pucks', 'Bockst', 'Bückst', 'Bukst', 'Rückst', 'Bäckst', 'Zückst', 'Rückte', 'Bükst', 'Rückzug', 'Büxe', 'Lucas', 'Büxt', 'Rücken', 'Packst', 'Rückt', 'Pickst', 'Luca']|GERMAN_SPELLER_RULE
6544|Bussfahrt|['Busfahrt', 'Ausfahrt', 'Bus-fahrt', 'Flussfahrt', 'Busstart', 'Buchfahrt', 'Kursfahrt', 'Busabfahrt', 'Bußjahr', 'Lustfahrt', 'Busseefahrt', 'Bußjahre', 'Messfahrt', 'Buszufahrt', 'Bußjahrs', 'Nutzfahrt', 'Busanfahrt', 'Obusfahrt', 'Bussüdfahrt']|GERMAN_SPELLER_RULE
6545|Plötztlich|['Letztlich', 'Plötzlich', 'Plötzliche', 'Pröpstlich']|GERMAN_SPELLER_RULE
6546|bemährkt|['bemerkt', 'begehrt', 'bemerkte', 'bewährt', 'befähigt', 'befährt', 'bekehrt', 'bewehrt', 'belehrt', 'gemerkt', 'befährst', 'begehrst', 'bekehrst', 'belehrst', 'bemehlt', 'bemerke', 'bemerkst', 'bewährst', 'gemehrt', 'bemähnt']|GERMAN_SPELLER_RULE
6547|Nrummer|['Nummer', 'Trümmer', 'Brummer', 'Krummer', 'Drummer', 'Krümmer', 'Nummern', 'Kummer', 'Trümmern', 'Frommer', 'Hummer', 'Krumme', 'Krummen', 'Krümmen', 'Prümer', 'Dummer', 'Nimmer', 'Stummer', 'Brummen', 'Krummes']|GERMAN_SPELLER_RULE
6548|besehr|['besehe', 'beseht', 'besähe', 'besteht', 'sehr', 'bisher', 'besser', 'bezieht', 'bester', 'Leser', 'Weser', 'begehrt', 'begeht', 'bestehe', 'bewährt', 'Gewehr', 'befuhr', 'befährt', 'bekehrt', 'bewehrt']|GERMAN_SPELLER_RULE
6549|ereicht|['er eicht', 'erreicht', 'reicht', 'gereicht', 'erweicht', 'erpicht', 'erreichte', 'Bereich', 'leicht', 'recht', 'Gericht', 'reich', 'reichte', 'steigt', 'Bereiche', 'Bericht', 'bricht', 'gerecht', 'reiche', 'zweigt']|GERMAN_SPELLER_RULE
6550|stegen|['Stegen', 'stechen', 'stächen', 'stehen', 'steigen', 'stiegen', 'siegen', 'steten', 'stachen', 'stechend', 'siechen', 'staken', 'steche', 'Stechen', 'stäche', 'stächet', 'gegen', 'liegen', 'sehen', 'wegen']|GERMAN_SPELLER_RULE
6551|natörlich|['natürlich', 'natürliche', 'tödlich', 'väterlich']|GERMAN_SPELLER_RULE
6552|haltestele|['halte Stele', 'Haltestele', 'Haltestelle', 'halt-stelle', 'Haltestäbe', 'halt-ziele', 'Landestele', 'Waldstele', 'Faltenstele', 'Wartestele']|GERMAN_SPELLER_RULE
6553|weckfur|['Hecktür']|GERMAN_SPELLER_RULE
6554|negzten|['nächsten', 'nächste', 'sechsten', 'engsten', 'nächster', 'nächstes', 'neusten', 'nächstem', 'lechzten', 'nächstens', 'regsten', 'nässten', 'letzten', 'meisten', 'leisten', 'setzten', 'legten', 'neunten', 'nutzten', 'sechste']|GERMAN_SPELLER_RULE
6555|Vundbiro|['Fundbüro']|GERMAN_SPELLER_RULE
6556|Medschen|['Mätzchen', 'Kätzchen', 'Menschen', 'Fetzchen', 'Mädchen', 'Lätzchen', 'Mengen', 'Metzger', 'Sätzchen', 'Tetschen', 'Märschen', 'Matschen', 'Metzgern', 'Medischen', 'Mätzchens', 'Zeigen', 'Mäuschen', 'Mützchen', 'Hängen', 'Tätigen']|GERMAN_SPELLER_RULE
6557|vobei|['wobei', 'vorbei', 'bei', 'dabei', 'frei', 'oben', 'Bobby', 'Kopie', 'Möbel', 'hoben', 'Pope', 'loben', 'Cobain', 'Gobi', 'Göbel', 'Zobel', 'ober', 'Göpel', 'Hopi', 'Pöbel']|GERMAN_SPELLER_RULE
6558|achdundreisig|['achtunddreißig']|GERMAN_SPELLER_RULE
6559|Ransen|['Ranzen', 'Ganzen', 'Rassen', 'Tanzen', 'Hansen', 'Ranken', 'Jansen', 'Rängen', 'Fransen', 'Lanzen', 'Tänzen', 'Wanzen', 'Gänsen', 'Rangen', 'Pansen', 'Janßen', 'Ranze', 'Rasen', 'Ranzens', 'Wansen']|GERMAN_SPELLER_RULE
6560|Hanz|['Hans', 'Ganz', 'Haus', 'Fans', 'Hand', 'Tanz', 'Gans', 'Hals', 'Manz', 'Hang', 'Jans', 'Harz', 'Dans', 'Pans', 'Haas', 'Hansa', 'Ians', 'Hanse', 'Vans', 'Hass']|GERMAN_SPELLER_RULE
6561|ckugte|['zeugte', 'keuchte', 'kaufte', 'zeigte', 'zugute', 'akute', 'klagte', 'zeugt', 'beugte', 'eckige', 'kluge', 'zeugten', 'Eckpunkte', 'Edukte', 'kickte', 'klügste', 'saugte', 'taugte', 'krankte', 'kränkte']|GERMAN_SPELLER_RULE
6562|hinterhergerand|['hinterhergejagt', 'hinterhergerannt', 'hinterhergehend']|GERMAN_SPELLER_RULE
6563|konten|['Konten', 'können', 'konnten', 'könnten', 'wohnten', 'kosten', 'golden', 'künden', 'gönnen', 'Monden', 'kontern', 'gönnten', 'lohnten', 'Ronden', 'Sonden', 'coaten', 'gondeln', 'gongen', 'gongten', 'honten']|GERMAN_SPELLER_RULE
6564|vur|['für', 'zur', 'nur', 'vor', 'fuhr', 'Tour', 'Tür', 'fürs', 'pur', 'Kür', 'Rur', 'Dur', 'Kur', 'Our', 'furz', 'füg', 'führ', 'der', 'von', 'auf']|GERMAN_SPELLER_RULE
6565|Ruhgsak|['Rucksack', 'Ruckzuck', 'Rückzug', 'Ruhetag', 'Bruchsack', 'Rucksäcke', 'Rucksacks', 'Rücksog']|GERMAN_SPELLER_RULE
6566|geschrihen|['geschrien', 'geschrieben', 'geschehen', 'gegraben', 'gegriffen', 'geschahen', 'geschlichen', 'geschrienen', 'geschritten', 'beschrieen', 'beschrien', 'geglichen', 'gescheiten', 'geschriene', 'geschähen', 'negriden']|GERMAN_SPELLER_RULE
6567|Fundstele|['Fund Stele', 'Fundstelle', 'Fundstellen', 'Rundstäbe', 'Funds-ehe', 'Fundstätte', 'Funds-öle', 'Funkstelle', 'Bundstege', 'Bundstäbe', 'Mundstäbe', 'Wundstelle', 'Zündstege', 'Zündstelle']|GERMAN_SPELLER_RULE
6568|vorbeikomt|['vorbeikommt', 'vorbeikamt', 'vorbeikämt', 'vorbeigeht', 'vorbeikam', 'vorbeikamst', 'vorbeikomme', 'vorbeikommst', 'vorbeikäme', 'vorbeikämet', 'vorbeikämst', 'vorbeizogt', 'vorbeikönnt']|GERMAN_SPELLER_RULE
6569|sashen|['sahen', 'saßen', 'zähen', 'sähen', 'säßen', 'bashen', 'lassen', 'sehen', 'stehen', 'machen', 'zählen', 'außen', 'ziehen', 'nahen', 'sagen', 'suchen', 'Aachen', 'fassen', 'zahlen', 'Rassen']|GERMAN_SPELLER_RULE
6570|nus|['aus', 'nur', 'nun', 'uns', 'Fuß', 'süß', 'Ruß', 'Gnus', 'Anus', 'Bus', 'Hus', 'Mus', 'Rus', 'Süß', 'Snus', 'und', 'des', 'als', 'auf', 'das']|GERMAN_SPELLER_RULE
6571|neschten|['nächsten', 'besten', 'Westen', 'nächste', 'festen', 'sechsten', 'legten', 'testen', 'engsten', 'nächster', 'nächstes', 'Gästen', 'Resten', 'Gesten', 'neigten', 'nisten', 'regten', 'Kästen', 'hegten', 'nächstem']|GERMAN_SPELLER_RULE
6572|Haltestehle|['Halte stehle', 'Halte Stehle', 'Haltestelle', 'Halt-stelle', 'Haltestellen', 'Halteseile', 'Haltestäbe', 'Haltesteller', 'Halteteile', 'Haltesteige', 'Haltes-ehe', 'Haltes-ehre', 'Haltes-kehle', 'Haltesteine']|GERMAN_SPELLER_RULE
6573|Schwimmmsachen|['Schwimmsachen', 'Schwimmmaschen', 'Schwimmflächen', 'Schwimmmacken', 'Schwimmkragen', 'Schwimm-sagen', 'Schwimm-sägen', 'Schwimmmünchen', 'Schwimmtragen', 'Schwimmmädchen', 'Schwimmsuchen', 'Schwimmaachen', 'Schwimmmengen', 'Schwimmursachen', 'Schwimmbrachen', 'Schwimmprägen', 'Schwimmmarken', 'Schwimmmärchen', 'Schwimmfragen', 'Schwimmdrachen']|GERMAN_SPELLER_RULE
6574|fieles|['fiel es', 'vieles', 'viele', 'vielen', 'fielen', 'vieler', 'vielem', 'Zieles', 'fiele', 'fideles', 'Sieles', 'fieses', 'dieses', 'fiel', 'viel', 'Ziele', 'freies', 'viertes', 'Kieler', 'Liedes']|GERMAN_SPELLER_RULE
6575|Schwinmen|['Schwimmen', 'Schwinden', 'Schwingen', 'Schwimmer', 'Gewinnen', 'Schweinen', 'Gingen', 'Schwindel', 'Scheinen', 'Schinken', 'Schwanken', 'Schwimmern', 'Schlimmen', 'Schwinger', 'Schwenken', 'Schwänen', 'Schwimmend', 'Gewinden', 'Schwindet', 'Schwielen']|GERMAN_SPELLER_RULE
6576|veile|['feile', 'viele', 'Teile', 'Zeile', 'feine', 'fehle', 'Meile', 'Seile', 'faire', 'feige', 'heile', 'Beile', 'fiele', 'Keile', 'feil', 'feilen', 'feilte', 'eile', 'geile', 'Feile']|GERMAN_SPELLER_RULE
6577|freüte|['fremde', 'freute', 'freite', 'fräste', 'freie', 'breite', 'drehte', 'feste', 'frühe', 'prägte', 'vierte', 'Kräfte', 'fremden', 'pflegte', 'Freude', 'fragte', 'fremd', 'fremder', 'regte', 'freut']|GERMAN_SPELLER_RULE
6578|verkas|['vergaß', 'vergab', 'vergast', 'verlas', 'verkam', 'vermaß', 'vergase', 'vergaßt', 'vergäße', 'Berges', 'Werkes', 'vermag', 'verrät', 'versah', 'Werks', 'bergab', 'fernab', 'versus', 'vorkam', 'Bergs']|GERMAN_SPELLER_RULE
6579|Rurksak|['Rucksack', 'Ruckzuck', 'Rückzug', 'Rucksäcke', 'Rucksacks', 'Drecksack', 'Turnsack', 'Rücksog', 'Wurfsack']|GERMAN_SPELLER_RULE
6580|soningen|['sonnigen', 'Tonigen', 'Löningen', 'Tonengen', 'singen', 'Lohnengen', 'Wohnungen', 'Wohnengen', 'springen', 'zwingen', 'Groningen', 'Königen', 'Solingen', 'sonnige', 'Zofingen', 'sonnen', 'tonigen', 'sonnigem', 'sonniger', 'sonniges']|GERMAN_SPELLER_RULE
6581|ausstigstelle|['Ausstichstelle', 'Ausstichstellen', 'Bussteigstelle']|GERMAN_SPELLER_RULE
6582|Angts|['Angst', 'Nachts', 'Arndts', 'Ankes', 'Aneckst', 'Angus', 'Aneckt', 'Ansatz', 'Aneckte', 'Agnes', 'Ankotz', 'Angel', 'Landes', 'Anita', 'Wandte', 'Anker', 'Ans', 'Auges', 'Enges', 'Bands']|GERMAN_SPELLER_RULE
6583|sturstraks|[]|GERMAN_SPELLER_RULE
6584|numerer|['Sumerer', 'unserer', 'neuerer', 'unterer', 'Ruderer', 'näherer', 'Hemerer', 'Sumerern', 'Sumerers', 'dimerer', 'dümmerer', 'müderer', 'nummere', 'nummerier', 'nummre', 'süßerer', 'ärmerer', 'äußerer']|GERMAN_SPELLER_RULE
6585|nasten|['Gästen', 'Kasten', 'Masten', 'nassen', 'nisten', 'rasten', 'Kästen', 'fasten', 'lasten', 'tasten', 'Pasten', 'mästen', 'nähten', 'hasten', 'Fasten', 'Lasten', 'Mästen', 'Rasten', 'Tasten', 'kästen']|GERMAN_SPELLER_RULE
6586|fundbiroman|[]|GERMAN_SPELLER_RULE
6587|Portmornee|['Portmonee', 'Portmonees']|GERMAN_SPELLER_RULE
6588|behahalte|['bezahlte', 'Lehmhalte', 'behaarte', 'Mehlhalte', 'beinhalte', 'Wehrhalte', 'behalte', 'beschalte', 'Fehlhalte', 'Kehrhalte', 'Mehrhalte', 'Zehnhalte', 'Zählhalte', 'bei-halte']|GERMAN_SPELLER_RULE
6589|sitzenen|['sitzenden', 'sitzen', 'sitzende', 'sitzend', 'sitzendes', 'sitz-gen', 'sitzender', 'sitz-nein', 'zitieren', 'setzenden', 'irdenen', 'Eisszenen', 'Endszenen', 'miozänen', 'mitsenden', 'mitsängen', 'ritzenden', 'siezenden', 'simsenden', 'sitzendem']|GERMAN_SPELLER_RULE
6590|tätslich|['tätlich', 'deutlich', 'westlich', 'letztlich', 'täglich', 'gänzlich', 'tödlich', 'nützlich', 'weißlich', 'festlich', 'herzlich', 'hässlich', 'textlich', 'redlich', 'tätliche', 'häuslich', 'dämlich', 'Mötzlich', 'betulich', 'dusslig']|GERMAN_SPELLER_RULE
6591|Rucksuch|['Ruck such', 'Ruck Such', 'Rückzug', 'Rückzugs', 'Ruckzuck', 'Rückzüge', 'Rucks-koch', 'Rücksog', 'Rückzuge', 'Druckzug', 'Druckzüge', 'Rücksicht', 'Jungzug', 'Rückweg', 'Rucksack', 'Rückzuges', 'Rumsuch', 'Ringzug', 'Rückzügen', 'Rockbuch']|GERMAN_SPELLER_RULE
6592|außsteigen|['aussteigen', 'Kunsteigen', 'aufsteigen', 'Fausteigen', 'ausstiegen', 'Lusteigen', 'Bussteigen', 'Wursteigen', 'Fußsteigen', 'Dunsteigen', 'aussteige', 'Dursteigen', 'Gusseigen', 'aussteigend', 'Nusseigen', 'ausstrichen', 'Guss-eigen', 'absteigen', 'Nuss-eigen']|GERMAN_SPELLER_RULE
6593|gefül|['gefüllt', 'Gefühl', 'gefiel', 'gefühlt', 'Reval', 'Zephyr', 'gefügt', 'Betül', 'Level', 'Refüs', 'befüll', 'geil', 'gell', 'kegel', 'täfel', 'Levy', 'Levys']|GERMAN_SPELLER_RULE
6594|stelt|['steht', 'stellt', 'zielt', 'stell', 'adelt', 'stehlt', 'stelzt', 'stet', 'stylt', 'stählt', 'zelt', 'seit', 'statt', 'spielt', 'stand', 'stellte', 'Welt', 'hielt', 'setzt', 'sieht']|GERMAN_SPELLER_RULE
6595|busbahnk|['Busbahn', 'Fußbank']|GERMAN_SPELLER_RULE
6596|Fuhntbero|[]|GERMAN_SPELLER_RULE
6597|Ehnd|['Ahnt', 'Ehrt', 'Ehud', 'Und', 'Eint', 'Sind', 'Ihn', 'Ein', 'Ohne', 'Eine', 'Ende', 'Fand', 'Erst', 'Rund', 'Band', 'Land', 'Hand', 'Geht', 'Kind', 'Rand']|GERMAN_SPELLER_RULE
6598|fegesen|['gegeben', 'gewesen', 'vergeben', 'fließen', 'gegessen', 'gelesen', 'vergessen', 'begeben', 'begehen', 'vergehen', 'verlesen', 'Gefäßen', 'Vogesen', 'genesen', 'bekämen', 'belesen', 'besäßen', 'venösen', 'fechten', 'fegen']|GERMAN_SPELLER_RULE
6599|edem|['dem', 'jedem', 'Atem', 'edel', 'edlem', 'ödem', 'Item', 'Odem', 'Uedem', 'Ödem', 'ähem', 'der', 'den', 'des', 'einem', 'oder', 'etwa', 'de', 'eher', 'indem']|GERMAN_SPELLER_RULE
6600|angschauen|['anschauen', 'Hangauen', 'nachschauen', 'Fangauen', 'anzuschauen', 'Gangauen', 'Fanghaken', 'Langauen', 'nachgaben', 'Rangauen', 'angst-hauen', 'Anschauen', 'Langhagen', 'Nachschauen', 'Wegschauen', 'abschauen', 'angeschauten', 'anschaue', 'anschauend', 'anschauten']|GERMAN_SPELLER_RULE
6601|geschrim|['geschrien', 'gescheit', 'Isegrim', 'beschrie', 'gegrämt', 'geschirmt', 'negrid']|GERMAN_SPELLER_RULE
6602|paty|['bat', 'Cathy', 'Kathy', 'patt', 'bade', 'Lady', 'bäte', 'hat', 'bald', 'Bad', 'City', 'baute', 'bot', 'Rat', 'Satz', 'paar', 'Mary', 'Party', 'bar', 'baut']|GERMAN_SPELLER_RULE
6603|ausschteigen|['aussteigen', 'Augusteigen', 'aufsteigen', 'Kunsteigen', 'ausgleichen', 'Angsteigen', 'auszusteigen', 'Fausteigen', 'ausstiegen', 'Wursteigen', 'Bussteigen', 'Dunsteigen', 'ausschleichen', 'Dursteigen', 'ausschweigen', 'Faust-eigen', 'aussteige', 'Hauszuchteigen', 'aussteigend']|GERMAN_SPELLER_RULE
6604|tache|['tage', 'Lage', 'Tage', 'Sache', 'Rache', 'dachte', 'mache', 'tagte', 'Bäche', 'tagt', 'vage', 'Gage', 'läge', 'sage', 'tagen', 'tags', 'Säge', 'fache', 'wache', 'wage']|GERMAN_SPELLER_RULE
6605|munn|['dünn', 'Dünn', 'und', 'kann', 'man', 'dann', 'wenn', 'Juni', 'fünf', 'muss', 'nun', 'rund', 'denn', 'Mann', 'tun', 'uns', 'Bonn', 'min', 'Bund', 'Juan']|GERMAN_SPELLER_RULE
6606|wegte|['weckte', 'wägte', 'legte', 'werde', 'rechte', 'weite', 'regte', 'wagte', 'deckte', 'Mächte', 'hegte', 'weckt', 'Nächte', 'Sekte', 'rächte', 'weckten', 'wachte', 'wehte', 'wende', 'Mägde']|GERMAN_SPELLER_RULE
6607|Busfarher|['Busfahrer', 'Buspfarrer', 'Ausfahrer', 'Busfahren', 'Busfächer', 'Busfahrern', 'Buspfarre', 'Busfahrers', 'Busfarmer', 'Büsbacher', 'Busfärber', 'Buswaren', 'Busvater', 'Busfarbe', 'Busfarben', 'Busnäher', 'Busberater', 'Busführer', 'Buspfarrei', 'Busbären']|GERMAN_SPELLER_RULE
6608|fodBiro|[]|GERMAN_SPELLER_RULE
