klefte	kläffte	1
eggal	egal	1
haubtsach	Hauptsache	1
bekome	bekomme	1
verwirtt	verwirrt	1
Hudeknochen	Hundeknochen	1
Wohnug	Wohnung	1
Staudsauger	Staubsauger	1
Bütelel	Beutel	1
belst	bellst	1
aufsauckt	aufsaugt	2
pasirte	passierte	7
erschregte	erschreckte	1
fuste	wusste	1
umbedieng	unbedingt	1
penk	peng	1
beschstimt	bestimmt	1
staupt	staubt	5
staupsauber	Staubsauger	1
Staupsauber	Staubsauger	1
saupt	saugt	1
staupboeutel	Staubbeutel	2
leren	leeren	2
müleimer	Mülleimer	2
bätelte	bettelte	1
boeutel	Beutel	2
Hundkekse	Hundekekse	3
kuht	kuckt	1
Staubsaugebeutel	Staubsaugerbeutel	1
Hundekekre	Hundekekse	1
kreilt	krallt	1
Haltzleine	Halsleine	1
flickt	fliegt	1
ferschütelt	verschüttet	1
geschmisen	geschmissen	1
ustaubsauger	staubsaugen	1
Futernapf	Futternapf	3
zein	sein	1
rauskenommen	rausgenommen	1
Staubsaugerbeultel	Staubsaugerbeutel	1
riese	Risse	1
Denn	Dann	1
geblatz	geplatzt	1
schtaubsaugt	staubsaugt	1
zhit	zieht	1
Staup	Staub	2
fühlen	wühlen	1
dusch	durch	1
gegent	Gegend	1
iere	ihre	1
Kecke	Kekse	1
must	musst	4
keckse	Kekse	7
Keckse	Kekse	8
reintuhen	reintun	1
halsban	Halsband	1
fiehl	fiel	1
Wonung	Wohnung	5
saubsauger	Staubsauger	1
Stubbeutel	Staubbeutel	1
endsogen	entsorgen	1
forderbeine	Vorderbeine	1
Stubsauger	Staubsauger	1
Aufraumen	aufräumen	1
Beld	bellt	3
Wow	Wau	1
benomen	benommen	1
Ecksplusiom	Explosion	1
stauptsaugt	staubsaugt	1
wererend	während	1
LiblingsKnochen	Lieblingsknochen	1
mar	macht	1
wieh	will	1
Beist	beißt	1
geligt	gelingt	1
Kmochen	Knochen	1
schmütz	Schmutz	1
schockirt	schockiert	1
weckgestaubt	weggestaubt	1
stummt	stimmt	1
abgerisen	abgerissen	1
fahsocht	versuchte	1
Halskete	Halskette	1
geschi	geschieht	1
plazte	platzte	3
Abeit	Arbeit	1
gehmacht	gemacht	3
erger	Ärger	29
alein	allein	4
saah	sah	1
zulasen	zulassen	1
widerzukrigen	wiederzukriegen	1
krickte	kriegte	2
gereusch	Geräusch	4
Läkelie	Leckerlie	1
herau	heraus	2
geplast	geplatzt	4
Schdaubsauga	Staubsauger	1
Muste	musste	1
wonte	wohnte	3
gerorch	Geräusch	1
kmochen	Knochen	1
Mus	muss	1
böltel	Beutel	1
wegseln	wechseln	2
schtaubsaugen	staubsaugen	2
sha	sah	3
schtaubsaugte	staubsaugte	2
schtaunde	staunte	1
Lehren	leeren	2
schtaubsauger	Staubsauger	1
wegschmis	wegschmiss	1
grif	griff	3
haltsband	Halsband	1
schtaub	Staub	1
gelert	geleert	1
endschuldigte	entschuldigte	1
hollte	holte	4
DvD	DVD-	1
Film	Film-	1
Kuchenabteilung	Küchenabteilung	1
versträut	verstreut	1
zertte	zerrte	1
KnochenKeckse	Knochenkekse	1
fersen	Versehen	1
aufgesaukt	aufgesaugt	1
trarich	traurig	2
mül	Müll	2
karzt	kratzt	1
drekig	dreckig	3
zurüq	zurück	1
bechlosen	beschlossen	1
Hundeschüsel	Hundeschüssel	1
geplazte	geplatzte	1
Lekerlis	Leckerlis	2
auszulern	auszuleeren	2
schnapte	schnappte	3
knal	Knall	3
staubtsaugt	staubsaugt	1
schlaft	schläft	2
desaugt	gesaugt	1
hult	holt	3
sprengen	springen	1
Hausabeit	Hausarbeit	1
Kese	Kekse	2
Pölsich	Plötzlich	1
staugsaugertüte	Staubsaugertüte	1
fast	fest	1
Krazt	kratzt	1
bast	platzt	1
bissi	bisschen	1
wüten	wütend	1
bissch	bisschen	2
Leckerlie	Leckerli	5
Hundeschüzel	Hundeschüssel	1
serrizen	zerrissen	1
Staupsaugt	staubsaugt	1
Staupgesaugt	staubgesaugt	1
nachgekugt	nachgekuckt	1
wegschmeisen	wegschmeißen	2
zurükhaben	zurückhaben	1
beobachdef	beobachtet	1
schtaubp	Staub	1
gesaukt	gesaugt	1
schtaubptsagerbeutel	Staubsaugerbeutel	1
behindet	behindert	1
halzband	Halsband	2
stauptsaukt	staubsaugt	1
staupsaukt	staubsaugt	1
esesen	Essen	1
leat	leert	1
staupsauger	Staubsauger	2
exspplusirt	explodiert	1
schmutsig	schmutzig	1
Schtaupsauger	Staubsauger	2
filen	vielen	1
Schmuts	Schmutz	1
weiten	weitem	1
SchtaupSag	Staubsack	3
Schtaupsag	Staubsack	1
bedeld	bettelt	2
sagras	zerkratzt	1
Schtaup	Staub	1
ägstra	extra	1
Hausabeid	Hausarbeit	1
sauht	saugt	1
staubsaugabeutel	Staubsaugerbeutel	1
Fuss	Fuß	1
spriegt	springt	1
umsonzt	umsonst	1
Knal	Knall	3
staup	Staub	3
länt	lehnt	1
rausgenomen	rausgenommen	2
Halsban	Halsband	1
aufgefan	aufgefangen	1
vevvnden	verschwundenen	1
keke	Kekse	1
stautsaugt	staubsaugt	1
saein	sein	1
frssnaf	Fressnapf	1
sagut	saugt	1
stautsaugter	Staubsauger	1
Bötell	Beutel	3
bibgt	bringt	1
Bötel	Beutel	1
Mundt	Mund	1
tepich	Teppich	2
machs	machst	4
plat	platz	1
schlaffen	schlafen	2
nichtt	nicht	1
reisen	reißen	4
Hundekeckse	Hundekekse	10
Leren	leeren	1
weckschmeißt	wegschmeißt	1
kaltet	haltet	1
Nerfige	nervige	1
gehsaugt	gesaugt	1
gereuchen	Geräuschen	1
nigt	nickt	1
und	ud	1
entglich	endlich	1
nerfig	nervig	1
wärend	während	2
möcht	möchte	1
gelherm	Gelärm	1
horen	hören	1
gestaupt	gestaubt	1
entsetst	entsetzt	1
Staupsaugabeutel	Staubsaugerbeutel	2
Mühl	Müll	1
gegrast	gekratzt	1
umSons	umsonst	1
wiede	wieder	1
Hundekesse	Hundekekse	2
Stab	Staub	1
Stabbeutel	Staubbeutel	1
angebelt	angebellt	1
Ziet	zieht	1
seuor	sauer	1
schtünt	stimmt	1
stubdeutel	Staubbeutel	1
halsbant	Halsband	2
Jeds	Jetzt	2
vieder	wieder	1
geklekert	gekleckert	2
geStaugt	gesaugt	1
hundekeke	Hundekekse	1
kralen	Krallen	4
sauckt	saugt	1
staubsauker	Staubsauger	1
blatst	platzt	1
glücklisch	glücklich	1
Nachmitag	Nachmittag	4
schläfschen	Schläfchen	1
versen	Versehen	1
Hundeknchen	Hundeknochen	1
aufsaukt	aufsaugt	1
Möleimer	Mülleimer	1
Beu-tel	Beutel	1
de	der	1
neksten	nächsten	2
minut	Minute	2
Fur	Für	1
vur	für	1
auss	aus	2
nabf	Napf	1
ase	alle	1
Staudsaugerbeutel	Staubsaugerbeutel	1
ausban	ausbauen	1
geesnabt	geschnappt	1
zerplazt	zerplatzt	1
möl	Müll	2
wägwerfen	wegwerfen	1
Hundkeckse	Hundekekse	2
endfernt	entfernt	1
Hundknochen	Hundeknochen	2
eingesaut	eingesaugt	1
Mültone	Mülltonne	1
klamat	klammert	1
wohnug	Wohnung	1
ferteilt	verteilt	1
gespild	gespielt	1
auslehren	ausleeren	4
heltt	hält	1
Halsbant	Halsband	1
gerissin	gerissen	1
Hundelekerlis	Hundeleckerlis	2
wonzimmer	Wohnzimmer	1
benuzt	benutzt	1
gemucklich	gemütlich	2
eke	Ecke	1
beultel	Beutel	1
zumm	zum	1
mitt	mit	5
kiksen	Keksen	1
zitt	zieht	3
hosee	Hose	1
boltel	Beutel	2
plazt	platzt	1
Schtaubsaugerbeutel	Staubsaugerbeutel	1
Schtaubsaugen	Staubsaugen	1
ausgerut	ausgeruht	1
Schtaubsauger	Staubsauger	2
lekalis	Leckerlis	1
gefan	gefahren	1
Schtaubsaugerbeutes	Staubsaugerbeutel	1
ferfen	werfen	2
beschlis	beschließ	1
grgern	ärgern	1
zaris	zerriss	1
erwicht	erwischt	3
dor	da	1
mull	Müll	1
schmeizt	schmeißt	1
reizt	reißt	2
umsontst	umsonst	1
Staubsougen	staubsaugen	1
Bochtel	Beutel	2
Weckschmeisen	wegschmeißen	1
Bocheltel	Beutel	1
Zackrazen	zerkratzen	1
Pasiert	passiert	4
Schlime	Schlimmes	1
zackazt	zerkratzt	1
Frocht	freut	1
verügt	verrückt	1
wünderschöner	wunderschöner	1
Dreg	Dreck	1
disses	dieses	1
fagt	fragt	3
sert	zerrt	1
zärrt	zerrt	1
staubsaukt	staubsaugt	2
Kralen	Krallen	4
einmarl	einmal	1
Kralt	krallt	1
Sargt	sagt	1
staubsagebeutel	Staubsaugerbeutel	1
bichen	bisschen	1
Wingsten	wenigstens	1
langweilich	langweilig	2
gesaupt	gesaugt	1
geckukt	gekuckt	1
knohen	Knochen	3
eingesaukt	eingesaugt	1
Knohen	Knochen	1
einsaupte	einsaugte	1
dehn	den	1
sahk	Sack	2
vieleiht	vielleicht	1
fehrhindert	verhindert	1
kete	Kette	3
sarisen	zerrissen	1
Dedeektive	Detektive	1
Abrobos	apropos	1
Hundeleckelis	Hundeleckerlis	1
herraußgeschleudert	herausgeschleudert	1
amfang	Anfang	1
hundekeckse	Hundekekse	5
Schüsel	Schüssel	2
Lerte	leerte	1
verschlmutzt	verschmutzt	1
geschtaubt	gestaubt	2
mitgenomen	mitgenommen	11
gefast	gefasst	1
kexcken	Kekschen	1
gekrickt	gekriegt	2
verükte	verrückte	1
aufgesaut	aufgesaugt	1
bestint	bestimmt	1
ind	in	4
Halzband	Halsband	2
krats	kratz	1
Keste	Kekse	1
ferschüttet	verschüttet	3
kralte	krallte	1
genüslich	genüsslich	1
müllbeütel	Müllbeutel	1
auslehen	ausleeren	1
sparang	sprang	1
anschlisend	anschließend	1
StauPsauger	Staubsauger	2
wong	Wohnung	1
weckesenn	wechseln	1
gat	gar	1
Plazte	platzte	1
Staubsauga	Staubsauger	1
sauba	sauber	2
geschaubt	gestaubt	1
Drickich	dreckig	1
mis	mit	1
Stauptsauga	Staubsauger	1
saupa	sauber	1
Küsche	Küche	2
Kegse	Kekse	6
kut	kuckt	3
a	er	1
decke	Dreck	1
Staupsauga	Staubsauger	1
Abes	Aber	1
beudel	Beutel	1
gesackt	gesagt	8
geresen	gefressen	1
derek	Dreck	1
facht	wacht	2
stausauger	Staubsauger	5
wegschmaisen	wegschmeißen	1
gemach	gemacht	4
kugte	kuckte	12
öffnette	öffnete	1
geffallen	gefallen	1
wonung	Wohnung	1
hu	zu	1
augr	Auge	1
isr	ist	1
zitzt	sitzt	2
Eke	Ecke	2
ausfersehen	ausversehen	1
mm	hm	1
benk	denk	1
wetig	fertig	1
hauhau	wauwau	2
sags	sagst	2
hausabeit	Hausarbeit	1
Staubsagerbeutel	Staubsaugerbeutel	1
schmuzik	schmutzig	1
hauhauhau	wauwauwau	1
bestumt	bestimmt	1
eruicht	erwischt	1
halzbant	Halsband	1
erwist	erwischt	1
geblatzt	geplatzt	1
zmutzig	schmutzig	1
gezakt	gesagt	1
got	Gott	1
ten	denn	1
basirt	passiert	2
erzelt	erzählt	4
End	Ende	1
krack	Krach	1
einStaupt	einstaubt	1
waselt	wechselt	1
Staupbeutel	Staubbeutel	1
Mull'secke	Müllsäcke	1
taucht	tauscht	1
stauptsack	Staubsack	1
stausack	Staubsack	1
rahn	ran	1
als	alles	1
Hundekese	Hundekekse	2
enfernt	entfernt	1
Staubeutel	Staubbeutel	3
weckzuschmeisen	wegzuschmeißen	1
Hundkese	Hundekekse	1
geckratz	gekratzt	1
reum	räum	1
aufgereumt	aufgeräumt	2
ausgeschütelt	ausgeschüttelt	1
Esstüke	Essstücke	1
Beuter	Beutel	2
schpiezen	spitzen	1
aufgepratzt	aufgeplatzt	1
lehrt	leert	1
aus	raus	1
lermh	Lärm	1
fill	fiel	2
nehr	näher	2
birngt	bringt	1
Lekerchen	Leckerchen	1
Läckerchen	Leckerchen	1
klamert	klammert	1
zihen	ziehen	2
beginnnen	beginnen	1
Eledigung	Erledigung	1
Staubseuger	Staubsauger	2
hab	hat	2
gestaub	gestaubt	1
Staubseugertüte	Staubsaugertüte	1
Stabseugertüte	Staubsaugertüte	1
Plach	Platsch	1
Staeub	Staub	1
zärte	zerrte	2
Starbsaugen	staubsaugen	1
Erstaund	erstaunt	1
wegt	weg	1
kugkt	kuckt	2
mülleimmer	Mülleimer	1
ferhindern	verhindern	1
kugck	kuck	1
gereuche	Geräusche	2
puzte	putzte	1
schüsel	Schüssel	2
puzen	Putzen	1
Belte	bellte	14
mülaeimer	Mülleimer	1
Schmeisen	schmeißen	2
krazte	kratzte	1
sieine	seine	1
reumen	räumen	2
sauagt	saugt	1
zupt	zupft	1
wechschmeisen	wegschmeißen	1
Beurtel	Beutel	1
Schrek	Schreck	1
rünter	runter	1
krazt	kratzt	3
Samelt	sammelt	1
knochn	Knochen	1
aufreumte	aufräumte	1
Inochen	Knochen	1
garade	gerade	1
wegsuschmeißen	wegzuschmeißen	1
Jeztt	Jetzt	1
sieht	zieht	1
loker	locker	2
do	da	5
aum	um	1
schreg	Schreck	1
bäutel	Beutel	1
strünz	stürz	1
felgt	fegt	1
gebutz	geputzt	1
Reumt	räumt	1
örgendwoanders	irgendwoanders	1
überacht	überrascht	2
niemt	nimmt	2
Miemt	nimmt	1
niks	nix	5
won	wo	1
HundeKese	Hundekekse	1
schmeist	schmeißt	5
möchete	möchte	1
berhalten	behalten	1
Mißchon	Mission	1
dreg	Dreck	1
Früstug	Frühstück	1
erschrag	erschrak	5
Bu	Buh	1
ar	Ah	1
Rus	raus	1
schri	schrie	8
spiß	Spieß	1
riß	riss	6
Frrüstug	Frühstück	1
geretet	gerettet	1
Staubsager	Staubsauger	1
Stabsauger	Staubsauger	1
dachin	dahin	1
schnapen	schnappen	3
gekwicht	gequietscht	1
nachber	Nachbar	4
nachbeer	Nachbar	1
bissen	bisschen	1
Beelt	bellt	1
machts	machst	1
schik	schick	2
schnabst	schnappst	1
überascht	überrascht	2
zeris	zerriss	2
hundekese	Hundekekse	1
plöchlich	plötzlich	1
gegang	gegangen	2
unsonst	umsonst	1
wieeder	wieder	1
schtausaugt	staubsaugt	1
sakel	Sack	2
gplotz	geplatzt	1
ergermachende	ärgermachende	1
beltte	bellte	2
erschrekte	erschreckte	9
Staupkessel	Staubkessel	1
Muter	Mutter	1
ferspochen	versprochen	1
lerm	Lärm	1
wig	weg	1
zuröck	zurück	1
Töte	Tüte	1
His	hieß	1
Hollt	holt	1
Staubsaugen	Staubsauger	1
möhte	möchte	1
Stabsaugte	staubsaugte	1
einzuSchlafe	einzuschlafen	1
laud	laut	1
bemekte	bemerkte	1
start	starrt	1
folen	vollen	1
Ggnse	ganze	1
kletet	klettert	1
expodrte	explodierte	1
aschrekt	erschreckt	2
Knoche	Knochen	1
ergtet	ergattert	1
Ers	Er	1
KochenKekse	Knochenkekse	1
Prefeckte	perfekte	1
Staugsauger	Staubsauger	1
deb	den	1
leget	legt	1
staubsaukte	staubsaugte	1
arschroken	erschrocken	1
staubsaugeboltel	Staubsaugerbeutel	1
hengte	hängte	9
zwichen	zwischen	3
wein	rein	1
Plötzlisch	Plötzlich	1
saukte	saugte	1
obwoll	obwohl	2
rischtung	Richtung	1
hillt	hielt	1
fesst	fest	1
Pam	Bam	1
vestgehalten	festgehalten	2
geriesen	gerissen	2
hungrieg	hungrig	1
unvorsigtig	unvorsichtig	1
Sag	Sack	1
staudsaugt	staubsaugt	1
lekelis	Leckerlis	1
weksaugt	wegsaugt	1
zid	zieht	1
explodirt	explodiert	1
Drek	Dreck	1
fliggt	fliegt	1
lekerlis	Leckerlis	1
Expliosion	Explosion	1
Kerpst	Herbst	1
reumpte	räumte	1
drite	dritte	2
MitargsSchlarf	Mittagsschlaf	1
kleterte	kletterte	1
zererte	zerrte	1
fleicht	vielleicht	1
Leckachen	Leckerchen	1
obt	ob	1
opt	ob	1
Haltsband	Halsband	1
musst	muss	1
lern	Lärm	1
vach	wach	1
gieng	ging	3
fröde	Freude	1
wobei	vorbei	1
möchde	möchte	1
wang	fang	2
ausgehrut	ausgeruht	1
gehhört	gehört	1
aufgehstanden	aufgestanden	2
HundeKegse	Hundekekse	1
aufgehgehsaugt	aufgesaugt	1
staupsaupsaugehrboytel	Staubsaugerbeutel	1
gehgangehn	gegangen	1
gehgehn	gegen	1
gehbliben	geblieben	1
gehBeld	gebellt	1
widerhaben	wiederhaben	2
darun	daran	1
gehzogehn	gezogen	1
staubsauckt	staubsaugt	1
einfahch	einfach	1
duich	durch	1
TEH	THE	4
Rumt	räumt	1
mher	mehr	1
Eäschrocken	erschrocken	1
sgte	sagte	4
vestdehden	verstanden	1
frgt	fragt	1
Dass	das	1
Erns	Ernst	1
mah	mach	1
nalütlich	natürlich	1
Plölich	plötzlich	1
nür	nur	2
ümüklich	unmöglich	1
gim	gib	1
keksse	Kekse	1
dem	denn	1
plölich	plötzlich	2
sak	Sack	1
bust	putzt	1
gase	ganze	2
kuk	kuck	4
schdapsauger	Staubsauger	1
aufgesauk	aufgesaugt	1
bochtel	Beutel	1
umbdikt	unbedingt	1
bchtel	Beutel	2
ferkste	verkratzte	1
ferksde	verkratzte	1
kse	ganze	1
ichn	hin	2
gasen	ganzen	1
fike	fliege	1
gse	ganze	1
drekhaufen	Dreckhaufen	1
umglükstag	Unglückstag	1
huld	holt	1
gugckt	guckt	4
-aufgestanden	aufgestanden	1
StaubsaugerBäutel	Staubsaugerbeutel	1
draufgekletert	draufgeklettert	1
raußnehmen	rausnehmen	1
genärft	genervt	1
aufgerisen	aufgerissen	1
komomt	kommt	1
Oye	Oje	1
Wohnog	Wohnung	2
eingesaubt	eingesaugt	1
umveckzeln	umwechseln	1
schmuzig	schmutzig	2
Kekze	Kekse	2
köntest	könntest	3
liet	Lied	1
gepfifen	gepfiffen	1
iengesaukt	eingesaugt	1
Staubsauger-	Staubsauger	1
nachm	nahm	2
betelte	bettelte	1
kecken	Kekse	1
schonen	schönen	3
Wonzimmer	Wohnzimmer	1
dem-	dem	1
Betel	Beutel	1
ausgelert	ausgeleert	1
gewegt	geweckt	1
weiss	weiß	3
auslerren	ausleeren	1
leit	leid	3
schönner	schöner	1
Auss	Aus	1
versehn	Versehen	1
knochenn	Knochen	1
staub-sauger	Staubsauger	1
beutell	Beutel	1
vliegt	fliegt	3
gansse	ganze	1
wegte	weckte	2
staubsauga	Staubsauger	1
Tüle	Tüte	1
entfrnte	entfernte	1
Tule	Tüte	1
aufzureisen	aufzureißen	1
staugtsaut	staubsaugt	1
staugtsaugt	staubsaugt	1
staugsauge	staubsaugt	1
schlimes	schlimmes	1
halzKete	Halskette	1
sauerrei	Sauerei	1
yetzt	jetzt	5
zicht	zieht	2
schimft	schimpft	3
weste	fest	1
ecbloson	Explosion	1
zurck	zurück	1
gehholt	geholt	1
knoche	Knochen	1
angerant	angerannt	4
gnz	ganz	1
butel	Beutel	1
Hosse	Hose	1
stuup	Staub	1
batel	Beutel	1
plaz	Platz	1
zerkrazt	zerkratzt	1
botel	Beutel	1
stap	Staub	1
Nachmiterg	Nachmittag	1
dm	dem	3
gugte	guckte	4
Lekerlies	Leckerlis	1
beln	bellen	1
Zit	zieht	2
lekerlie	Leckerlie	1
spietzName	Spitzname	1
Luschter	Lutscher	1
Poosters	Posters	1
Uberraschung	Überraschung	3
nachause	nachhause	4
dach	doch	4
rofft	ruft	2
freund	freut	2
want	weint	1
Lucer	Lutscher	2
ergendwo	irgendwo	1
stad	Stadt	4
rumlauen	rumlaufen	1
Wiso	Wieso	2
Daswegen	Deswegen	2
lis	ließ	4
flizte	flitzte	1
garb	gab	3
sachte	sagte	3
Dancke	Danke	3
Tich	Tisch	5
Fleach	Fleisch	1
filla	Füller	1
Palkat	Plakat	1
Geschefte	Geschäfte	1
sehts	setz	1
Telepfon	Telefon	3
jemad	jemand	3
gefrut	gefreut	1
kurser	kurzer	1
ferSchuden	verschwunden	1
Agerufen	angerufen	1
gefuden	gefunden	3
brint	bringt	1
Lusa	Lutscher	3
feut	freut	1
mart	macht	2
Plakal	Plakat	1
sofor	sofort	4
möglige	mögliche	1
wahrtet	wartet	3
Stif	Stift	1
nutiren	notieren	1
gedrügt	gedrückt	1
Plagate	Plakate	1
falehn	fallen	1
schded	steht	2
grigt	kriegt	2
schengt	schenkt	2
glücklic	glücklich	1
Löcher	Lutscher	1
hunrich	hungrig	1
schüchel	Schüssel	1
kleppt	klebt	1
gekleppt	geklebt	2
Stekbrief	Steckbrief	1
Haut	waut	1
Hau	Wau	6
enach	nach	1
vermiest	vermisst	1
Lolypop	Lollipop	5
trostem	trotzdem	2
gekommem	gekommen	1
fermißt	vermisst	2
ben	den	1
rermißen	vermissen	1
hirher	hierher	3
Statd	Stadt	6
seien	sein	3
Forsichtzhalber	Vorsichtshalber	1
bedangte	bedankte	1
späte	später	2
kahm	kam	4
frass	fraß	5
Telfonnummer	Telefonnummer	1
ehmannt	jemand	1
gehlekt	gelegt	2
vas	was	1
umahmt	umarmt	1
lekeres	Leckeres	1
warumm	warum	1
umarmmt	umarmt	1
vermießt	vermisst	1
gefanden	gefunden	1
klinngelt	klingelt	1
klinngeln	Klingeln	1
klinngelte	klingelte	1
Undd	Und	1
direck	direkt	2
morge	Morgen	1
stegBriefe	Steckbriefe	1
fotet	wartet	1
frut	freut	1
klieneln	klingeln	1
fret	freut	2
dos	dass	1
gesahgt	gesagt	1
Luca	Lutscher	2
aufzuhengen	aufzuhängen	5
standt	stand	3
währ	wäre	2
Aperat	Apparat	1
enklich	endlich	1
stat	Stadt	2
stekbrife	Steckbriefe	2
hausnumer	Hausnummer	1
hofnung	Hoffnung	6
aufgestelt	aufgestellt	1
Terase	Terasse	1
Frölich	fröhlich	7
allen	allein	1
trenen	Tränen	2
cklar	klar	1
dring	bring	1
binst	bins	1
Lolix	Lolli	1
tarurig	traurig	2
Weist	Weißt	2
gefolkt	gefolgt	2
Bistmarckstraße	Bismarckstraße	1
bellent	bellend	1
frießt	frisst	1
Schussel	Schüssel	2
Nesten	Nächsten	1
sahs	saß	18
weihnen	weinen	2
geschang	Geschenk	1
dabeie	dabei	1
bekan	bekam	1
dank	danke	2
sondan	sondern	1
fressnaf	Fressnapf	1
abehaun	abgehauen	1
Mitwoch	Mittwoch	1
verlore	verloren	1
fehrlaufen	verlaufen	1
kliget	klingelt	3
schenckte	schenkte	2
seha	sehr	1
hunrig	hungrig	6
sturzt	stürzt	2
fresnapf	Fressnapf	4
hoft	hofft	7
Wande	Wände	1
Gasi	Gassi	1
schält	schellt	1
Inenstad	Innenstadt	1
mitgnomen	mitgenommen	1
ohb	ob	1
Pluzlich	Plötzlich	1
Faler	Voller	1
bissien	bisschen	1
steht	stellt	1
Hundfutter	Hundefutter	2
gücklich	glücklich	1
dein	den	1
meher	mehr	1
unternemen	unternehmen	1
spars	Spaß	2
abgehuen	abgehauen	1
ferteilte	verteilte	1
Telefonnumme	Telefonnummer	1
schüss	tschüss	4
verlorn	verloren	2
Horte	hörte	1
Wggelauufen	weggelaufen	1
gekringelt	geklingelt	1
duf	auf	1
Schlislich	Schließlich	1
Gluck-lich	glücklich	1
Tatsechlich	Tatsächlich	1
ihm	im	6
Fütter	Futter	4
StaßenWand	Straßenwand	1
damid	damit	1
wufff	wuff	3
soooooo	sooooo	1
früer	früher	1
hellt	hält	1
Lolliiii	Lolli	1
vollllll	voll	1
weggehlaufen	weggelaufen	1
Anschlißend	Anschließend	2
Plakart	Plakat	3
aufgeschriben	aufgeschrieben	1
sten	stehen	1
aufgengt	aufgehängt	1
plakte	Plakate	2
Plake	Plakate	1
aufhenkt	aufhängt	1
gelach	gelacht	1
gelase	gelassen	1
nehben	neben	3
telofonieren	telefonieren	1
hale	habe	4
tasächlich	tatsächlich	1
bielder	Bilder	1
andwortet	antwortet	2
culi	Kuli	1
fra	fraß	1
Verlorende	verlorene	2
wehr	wäre	1
umarmde	umarmte	2
mehmen	neben	1
drauß	draußen	1
Hautür	Haustür	2
noch	nach	4
Stegbriefe	Steckbriefe	1
uuf	auf	2
schreglich	schrecklich	1
gann	kann	2
atwas	etwas	1
aufhörn	aufhören	1
worbei	vorbei	1
kla	klar	3
keg	leg	1
Dannge	Danke	2
ihr	hier	2
ätwas	etwas	1
trostung	Tröstung	1
dannge	danke	2
wielen	vielen	1
danng	Dank	1
gestoben	gestorben	2
ferlohren	verloren	1
Fütterschüssel	Futterschüssel	1
bählt	bellt	1
freundetränen	Freudentränen	1
Par	paar	2
ferganen	vergangen	1
gerad	gerade	3
plötzlch	plötzlich	1
omarmt	umarmt	1
jem	jemand	1
Fresnapf	Fressnapf	3
geschischte	Geschichte	1
uberal	überall	1
Aderese	Adresse	1
bie	bei	3
zuhase	zuhause	3
Kingelt	klingelt	1
fersopter	Fenster	1
verzfeifelt	verzweifelt	1
füchterlich	fürchterlich	1
Freudessprung	Freudensprung	1
Plackarte	Plakate	1
froho	froh	1
Lollypop	Lollipop	4
plarkarte	Plakate	1
wegerand	weggerannt	1
Plarkard	Plakat	1
Tellefonanumer	Telefonnummer	1
aufhoren	aufhören	1
Lamsam	langsam	1
stehlt	stellt	2
Tellefonn	Telefon	1
wardet	wartet	5
nihmernd	niemand	1
vohrher	vorher	1
Notren	notieren	1
fergesen	vergessen	38
Wasserfahl	Wasserfall	1
stüme	Stimme	2
wunderschones	wunderschönes	1
verhroren	verloren	1
gelbbraun	gelb-braun	1
oky	okay	1
heiß	heißt	2
vermister	vermisster	2
brige	bringe	2
bissirn	bisschen	1
sönen	schönen	1
ferschwand	verschwand	3
kelpte	klebte	1
nihn	in	1
telofonNumer	Telefonnummer	1
ergarte	ärgerte	1
Strase	Straße	2
kansta	kannste	1
forbeikommen	vorbeikommen	1
hitfe	Hilfe	1
seupfens	seufzend	1
draussen	draußen	3
Schautd	schaut	1
eigenlich	eigentlich	1
rausgehgangen	rausgegangen	1
hällt	hält	5
irer	ihrer	5
Kummpel	Kumpel	1
anseige	Anzeige	1
wauh	Wau	1
metter	Meter	1
kndudelte	knuddelte	1
fress	friss	1
kobiren	kopieren	1
kobirte	kopierte	1
kobierte	kopierte	1
henke	hängte	1
fieleicht	vielleicht	2
lamsan	langsam	1
einsigen	einzigen	1
bescheit-	Bescheid	1
rundergerolt	runtergerollt	1
weitee	weiter	1
dole	dolle	1
ab	ob	1
htte	hatte	1
geklinet	geklingelt	1
sargte	sagte	1
Plotztlich	Plötzlich	1
Telefan	Telefon	1
Vor=	Vor	1
Plakade	Plakate	1
gefund	gefunden	4
Lalli	Lolli	1
gesengt	geschenkt	1
draurig	traurig	1
Stekbrie	Steckbrief	1
liblingsHundefuter	Lieblingshundefutter	1
brigen	bringen	1
trüsten	Trösten	1
lutcher	Lutscher	1
tarich	traurig	1
kliegel	klingel	1
hnger	Hunger	1
Donerstag	Donnerstag	2
morgents	morgens	1
hofte	hoffte	3
halde	halbe	1
tazechich	tatsächlich	1
schengte	schenkte	1
telefphoniert	telefoniert	1
Telephon	Telefon	4
Jung	Junge	3
bednkte	bedankte	1
iich	ich	1
irgentwan	irgendwann	2
stelhte	stellte	1
Plackate	Plakate	13
Plackat	Plakat	3
neinen	einen	1
ekstra	extra	1
HundeSchusel	Hundeschüssel	1
Plackas	Plakats	1
gulücklich	glücklich	1
steraße	Straße	1
weinenrn	weinen	1
risenHunger	Riesenhunger	1
Fleißklöschen	Fleischklößchen	1
began	begann	2
kulerten	kullerten	2
pasieren	passieren	3
Hause	Haus	1
Hochker	Hocker	1
hingesellt	hingestellt	1
klingell	klingelt	1
Caio	Ciao	1
ahnruft	anruft	1
und-armte	umarmte	1
Lucha	Lutscher	4
Frschundene	verschwundene	1
wende	Wände	2
Nachzt	nachts	1
