original	corrected	filename	freq_ori	freq_cor	freq_tup	norma_correction	confidence
Tags	Tages	08-447-4-II-Fundbuero.csv	1	5	1	Tags	0.446177
inSpand	entspannt	08-447-4-II-Fundbuero.csv	1	3	1	instand	0.381317
knaker	Knacker	08-447-4-II-Fundbuero.csv	1	2	1	Knacker	0.456612
dabie	dabei	08-447-4-II-Fundbuero.csv	1	13	1	Baby	0.0959372
vergis	vergiss	08-447-4-II-Fundbuero.csv	1	3	1	wegisst	0.110958
Plötzliche	Plötzlich	08-447-4-II-Fundbuero.csv	1	117	1	plötzliche	0.8078
winkelt	winkt	08-447-4-II-Fundbuero.csv	2	8	2	winkelt	0.837073
kirckt	kriegt	08-447-4-II-Fundbuero.csv	1	51	1	kickt	0.62596
knackr	Knacker	08-447-4-II-Fundbuero.csv	1	2	1	knacke	0.464559
Fundberro	Fundbüro	08-450-4-II-Fundbuero.csv	1	153	1	Fundbüro	0.322121
Fielcht	Vielleicht	08-450-4-II-Fundbuero.csv	1	4	1	fielst	0.148318
foller	Voller	08-450-4-II-Fundbuero.csv	1	2	1	voller	1
gehbracht	gebracht	08-450-4-II-Fundbuero.csv	2	10	1	gebracht	0.36551
ohn	ohne	08-455-4-II-Fundbuero.csv	2	9	1	wohn	0.0971306
Vergesener	Vergessener	08-458-4-II-Fundbuero.csv	1	1	1	vergessener	0.631874
PfundBerö	Fundbüro	08-458-4-II-Fundbuero.csv	1	153	1	Pfunde	0.0952425
sieh	Sie	08-458-4-II-Fundbuero.csv	12	8	1	sich	0.333333
Vehrkauferin	Verkäuferin	08-458-4-II-Fundbuero.csv	1	1	1	verkaufen	0.0909263
Tase	Tasche	08-459-4-II-Fundbuero.csv	1	63	1	Tasse	1
zizt	sitzt	08-459-4-II-Fundbuero.csv	2	40	2	spitzt	0.10323
rausginge	rausgingen	08-459-4-II-Fundbuero.csv	1	1	1	rausging	0.623863
taasche	Tasche	08-459-4-II-Fundbuero.csv	1	63	1	tausche	0.490689
ersroken	erschrocken	08-459-4-II-Fundbuero.csv	1	38	1	erschrocken	0.362889
funtbero	Fundbüro	08-459-4-II-Fundbuero.csv	1	153	1	Fundbüro	0.250954
mäcchen	Mädchen	08-459-4-II-Fundbuero.csv	1	32	1	mähen	0.567434
eimen	einem	08-459-4-II-Fundbuero.csv	2	5	1	amen	0.307658
färt	fährt	08-463-4-II-Fundbuero.csv	1	11	1	fährt	1
Tirarzt	Tierarzt	08-463-4-II-Fundbuero.csv	1	2	1	Tierarzt	0.713013
irgentwi	irgendwie	08-463-4-II-Fundbuero.csv	1	4	1	irgendwie	0.478127
irgentwie	irgendwie	08-463-4-II-Fundbuero.csv	1	4	1	irgendwie	0.670573
felt	fehlt	08-463-4-II-Fundbuero.csv	93	3	3	fällt	1
irgentetwas	irgendetwas	08-463-4-II-Fundbuero.csv	2	3	2	irgendetwas	0.264059
sowaß	sowas	08-463-4-II-Fundbuero.csv	1	1	1	sowas	0.573924
kans	kanns	08-463-4-II-Fundbuero.csv	2	1	1	kanns	0.5
Lekalis	Leckerlis	08-463-4-II-Fundbuero.csv	1	7	1	Leckerlis	0.457996
maein	mein	08-463-4-II-Fundbuero.csv	1	2	1	mein	0.322562
Rauklak	Rucksack	08-463-4-II-Fundbuero.csv	1	161	1	Raul	0.197788
genuk	genug	08-463-4-II-Fundbuero.csv	1	2	1	genug	1
Tirartzt	Tierarzt	08-463-4-II-Fundbuero.csv	1	2	1	Tierarzt	0.436318
sußer	süßer	08-465-4-II-Fundbuero.csv	1	2	1	süßer	0.635488
konzentriet	konzentriert	08-465-4-II-Fundbuero.csv	1	11	1	konzentriert	0.507242
geshockt	geschockt	08-465-4-II-Fundbuero.csv	1	10	1	geschockt	0.31573
vargas	vergaß	08-466-4-II-Fundbuero.csv	1	27	1	vergaß	0.431752
vek	weg	08-466-4-II-Fundbuero.csv	1	94	1	weg	1
ihmer	immer	08-466-4-II-Fundbuero.csv	1	59	1	immer	0.333837
vondbero	Fundbüro	08-466-4-II-Fundbuero.csv	2	153	2	vordere	0.194592
gehbt	gebt	08-466-4-II-Fundbuero.csv	1	3	1	gebt	0.30698
fieder	wieder	08-466-4-II-Fundbuero.csv	1	207	1	Finder	0.271695
ihs	ins	08-468-4-II-Fundbuero.csv	1	16	1	iss	0.242351
Treben	Treppen	08-468-4-II-Fundbuero.csv	1	2	1	trieben	0.0288806
faren	Fahren	08-468-4-II-Fundbuero.csv	8	1	1	fahren	1
rakette	Rakete	08-468-4-II-Fundbuero.csv	1	2	1	rackerte	0.185631
fundbero	Fundbüro	08-468-4-II-Fundbuero.csv	3	153	3	Fundbüro	0.374238
Vermiste	vermisste	08-471-4-II-Fundbuero.csv	1	8	1	vermißte	0.394658
vegessen	vergessen	08-471-4-II-Fundbuero.csv	1	139	1	wessen	0.17227
(Wao	Wau	08-471-4-II-Fundbuero.csv	1	13	1	Wau	0.222207
Wao	Wau	08-471-4-II-Fundbuero.csv	1	13	1	Wau	0.604022
Wao)	Wau	08-471-4-II-Fundbuero.csv	1	13	1	Wau	0.222207
Bernhart	Bernhard	08-471-4-II-Fundbuero.csv	2	2	2	Bernard	0.444622
juges	junges	08-471-4-II-Fundbuero.csv	1	1	1	junges	0.504418
frolein	Fräulein	08-471-4-II-Fundbuero.csv	1	1	1	fröhlich	0.0440665
PfondBörse	Fundbörse	08-471-4-II-Fundbuero.csv	1	1	1	PfondBörse	0
Aalte	alte	08-472-4-II-Fundbuero.csv	4	10	4	Allsicht	0.0265864
vegest	vergesst	08-472-4-II-Fundbuero.csv	1	5	1	Weges	0.175327
rusak	Rucksack	08-472-4-II-Fundbuero.csv	3	161	3	sag	0.309238
Rusak	Rucksack	08-472-4-II-Fundbuero.csv	1	161	1	Russe	0.283918
fontBöro	Fundbüro	08-472-4-II-Fundbuero.csv	1	153	1	Fundbüro	0.126739
rargk	Rucksack	08-472-4-II-Fundbuero.csv	1	161	1	rank	0.201607
fonBöro	Fundbüro	08-472-4-II-Fundbuero.csv	1	153	1	Büro	0.114852
Aause	Hause	08-472-4-II-Fundbuero.csv	1	14	1	Ause	0.258342
EhDE	ENDE	08-472-4-II-Fundbuero.csv	1	2	1	Erde	0.226747
Schwimmwetbewerb	Schwimmwettbewerb	08-474-4-II-Fundbuero.csv	1	1	1	Schwimmwetbewerb	0
ausstigen	ausstiegen	08-474-4-II-Fundbuero.csv	1	1	1	ausstiegen	0.737385
holtte	holte	08-474-4-II-Fundbuero.csv	1	6	1	wollte	0.179625
rechtseitisch	rechtzeitig	08-474-4-II-Fundbuero.csv	1	1	1	rechtzeitig	0.214077
fensder	Fenster	08-476-4-II-Fundbuero.csv	3	80	3	Fenster	1
merkwodigen	merkwürdigen	08-476-4-II-Fundbuero.csv	1	1	1	merkwürdigen	0.213961
ploslich	plötzlich	08-476-4-II-Fundbuero.csv	1	62	1	plötzlich	0.284953
wigde	winkte	08-476-4-II-Fundbuero.csv	1	13	1	wagte	0.129697
or	oh	08-476-4-II-Fundbuero.csv	1	4	1	Ohr	0.5
bes	Bus	08-476-4-II-Fundbuero.csv	1	52	1	des	0.129239
rchdig	richtig	08-476-4-II-Fundbuero.csv	1	9	1	richtig	0.316241
schdop	stopp	08-476-4-II-Fundbuero.csv	1	2	1	Stop	0.503774
hlten	halten	08-476-4-II-Fundbuero.csv	1	9	1	gelten	0.51238
legde	legte	08-476-4-II-Fundbuero.csv	1	1	1	legte	0.744977
mechen	Mädchen	08-476-4-II-Fundbuero.csv	1	32	1	Mädchen	1
cake	Jacke	08-476-4-II-Fundbuero.csv	1	55	1	Kacke	0.151879
schs	tschüss	08-476-4-II-Fundbuero.csv	1	9	1	sich's	0.0292352
eleben	erleben	08-476-4-II-Fundbuero.csv	1	1	1	leben	0.339809
feliren	verlieren	08-476-4-II-Fundbuero.csv	1	3	1	Felinen	0.352285
paste	passte	08-477-4-II-Fundbuero.csv	2	2	2	passte	0.534949
Austeigt	aussteigt	08-477-4-II-Fundbuero.csv	1	1	1	aussteigt	0.451293
Vergesen	vergessen	08-477-4-II-Fundbuero.csv	1	139	1	vergessen	0.583202
stir	Stier	08-477-4-II-Fundbuero.csv	1	1	1	stur	0.491704
kartongs	Kartons	08-477-4-II-Fundbuero.csv	1	9	1	Kartons	0.395735
LERA'S	LEAS	08-486-4-II-Fundbuero.csv	1	1	1	LERA'S	0
siehzt	sitzt	08-486-4-II-Fundbuero.csv	1	40	1	siehst	0.671076
allter	alter	08-486-4-II-Fundbuero.csv	1	2	1	alter	1
Oper	Opa	08-486-4-II-Fundbuero.csv	4	5	4	Oper	1
Rucksagk	Rucksack	08-486-4-II-Fundbuero.csv	4	161	4	Rucksack	0.622871
ausgestieben	ausgestiegen	08-486-4-II-Fundbuero.csv	1	27	1	ausgestiegen	0.449377
bisshen	bisschen	08-486-4-II-Fundbuero.csv	1	57	1	bieschen	0.263459
Rucksagt	Rucksack	08-486-4-II-Fundbuero.csv	1	161	1	Rucksack	0.393217
hergerant	hergerannt	08-486-4-II-Fundbuero.csv	1	1	1	hergerannt	0.703805
Fileischt	Vielleicht	08-486-4-II-Fundbuero.csv	1	4	1	vielleischt	0.187663
lock	Bock	08-489-4-II-Fundbuero.csv	1	2	1	lockt	0.130183
ausgeschtiegen	ausgestiegen	08-489-4-II-Fundbuero.csv	1	27	1	ausgestiegen	0.311809
Kuch	Kuh	08-489-4-II-Fundbuero.csv	1	1	1	Kusch	0.202263
Nasenferschtopfung	Nasenverstopfung	08-489-4-II-Fundbuero.csv	1	1	1	Nasenferschtopfung	0
Holl	Hol	08-489-4-II-Fundbuero.csv	1	1	1	hol	0.57503
that	tat	08-489-4-II-Fundbuero.csv	1	8	1	tat	0.731247
Ferabschiedet	verabschiedet	08-489-4-II-Fundbuero.csv	1	2	1	verabschiedet	0.597312
Einkaufzentrum	Einkaufszentrum	08-491-4-II-Fundbuero.csv	1	1	1	Einkaufzentrum	1
irgentwann	irgendwann	08-491-4-II-Fundbuero.csv	1	5	1	irgendwann	1
Gehfül	Gefühl	08-492-4-II-Fundbuero.csv	1	5	1	Gefühl	0.423605
faste	fasste	08-492-4-II-Fundbuero.csv	1	1	1	fasste	0.431479
Angekomen	angekommen	08-497-4-II-Fundbuero.csv	1	19	1	angekommen	0.810801
fertieft	vertieft	08-497-4-II-Fundbuero.csv	1	3	1	vertieft	0.457833
Irgentetwas	Irgendetwas	08-497-4-II-Fundbuero.csv	1	1	1	Irgendetwas	0.670573
Beiten	beiden	08-497-4-II-Fundbuero.csv	1	5	1	Bein	0.308822
beware	bewahre	08-497-4-II-Fundbuero.csv	1	1	1	bewahre	0.303725
krigten	kriegten	08-500-4-II-Fundbuero.csv	1	1	1	kriegten	0.629131
abholln	abholen	08-500-4-II-Fundbuero.csv	1	1	1	abholen	0.45752
achtunddreisig	achtunddreißig	08-500-4-II-Fundbuero.csv	2	6	2	achtunddreißig	0.663567
ihrgentwann	irgendwann	08-500-4-II-Fundbuero.csv	1	5	1	irgendwann	0.346301
ankarm	ankam	08-603-4-II-Fundbuero.csv	1	4	1	ankam	0.453264
Plötzlig	Plötzlich	08-603-4-II-Fundbuero.csv	2	117	2	plötzlich	0.569214
ruksack	Rucksack	08-603-4-II-Fundbuero.csv	2	161	2	Rückstand	0.0477191
lechelndem	lächelndem	08-603-4-II-Fundbuero.csv	1	1	1	lächelndem	0.62161
dedankt	bedankt	08-603-4-II-Fundbuero.csv	1	4	1	bedankt	0.19913
hät	hat	08-604-4-II-Fundbuero.csv	2	131	1	hätt	0.153073
erschräkt	erschreckt	08-604-4-II-Fundbuero.csv	1	30	1	erschrakt	0.483853
schlislich	schließlich	08-604-4-II-Fundbuero.csv	2	3	2	Schließlich	0.5
antfortet	antwortet	08-604-4-II-Fundbuero.csv	1	3	1	antwortet	0.478685
Busshalltestelle	Bushaltestelle	08-607-4-II-Fundbuero.csv	1	11	1	Bushaltestelle	0.318455
merkwürdiga	merkwürdiger	08-612-4-II-Fundbuero.csv	1	6	1	merkwürdige	0.650654
umgestigen	umgestiegen	08-612-4-II-Fundbuero.csv	1	1	1	umgestiegen	0.212418
nicht-	nicht	08-612-4-II-Fundbuero.csv	1	135	1	nicht	0.53265
dord	dort	08-612-4-II-Fundbuero.csv	2	5	2	dort	1
mergt-	merkt	08-612-4-II-Fundbuero.csv	1	16	1	merkt	0.36147
vogesen	vergessen	08-612-4-II-Fundbuero.csv	1	139	1	Vorgehen	0.1359
zaygte	zeigte	08-612-4-II-Fundbuero.csv	1	8	1	zagte	0.493286
mädschen	Mädchen	08-612-4-II-Fundbuero.csv	1	32	1	Mädchen	0.455101
Bushaltestehle	Bushaltestelle	08-620-4-II-Fundbuero.csv	1	11	1	Bushaltestelle	0.295179
wiengte	winkte	08-620-4-II-Fundbuero.csv	1	13	1	winkte	0.772248
einemem	einem	08-622-4-II-Fundbuero.csv	1	5	1	einen	0.434793
Biro	Büro	08-622-4-II-Fundbuero.csv	3	6	3	Bio	0.62596
fundBiro	Fundbüro	08-622-4-II-Fundbuero.csv	1	153	1	Fundbüro	0.214101
For	Vor	08-640-4-II-Fundbuero.csv	5	3	2	Vor	0.5
Achtendreisig	achtunddreißig	08-640-4-II-Fundbuero.csv	1	6	1	achtunddreißig	0.0940085
falirt	verliert	08-643-4-II-Fundbuero.csv	1	5	1	verliert	0.421496
Bushaltestele	Bushaltestelle	08-643-4-II-Fundbuero.csv	1	11	1	Bushaltestelle	0.325886
Bushaltesteler	Bushaltestelle	08-643-4-II-Fundbuero.csv	1	11	1	Bushaltestelle	0.241208
trepen	Treppen	08-643-4-II-Fundbuero.csv	1	2	1	Treppen	0.28489
fergaß	vergaß	08-643-4-II-Fundbuero.csv	1	27	1	vergaß	0.694706
ause	aus	08-643-4-II-Fundbuero.csv	1	15	1	auße	0.821779
ruksag	Rucksack	08-643-4-II-Fundbuero.csv	1	161	1	Rückstand	0.0491797
zaigde	zeigte	08-643-4-II-Fundbuero.csv	1	8	1	zeigte	0.484722
näden	nächsten	08-643-4-II-Fundbuero.csv	1	34	1	nähen	0.529462
orgene	orangene	08-643-4-II-Fundbuero.csv	1	1	1	irgend	0.110127
bedangde	bedankte	08-643-4-II-Fundbuero.csv	1	5	1	bedankte	0.505561
zuhrür	zurück	08-643-4-II-Fundbuero.csv	1	61	1	zur	0.216929
boten	Boden	08-647-4-II-Fundbuero.csv	1	9	1	Booten	1
wargehsen	vergessen	08-647-4-II-Fundbuero.csv	1	139	1	fadesten	0.0757202
wergehsen	vergessen	08-647-4-II-Fundbuero.csv	1	139	1	vergessen	0.319076
gehschogt	geschockt	08-647-4-II-Fundbuero.csv	1	10	1	geschockt	0.477361
trine	drin	08-647-4-II-Fundbuero.csv	1	25	1	drinen	0.457912
Ferlorene	Verlorene	08-659-4-II-Fundbuero.csv	3	1	1	verlorene	1
Ubahn	U-Bahn	08-659-4-II-Fundbuero.csv	1	5	1	Urahn	0.367879
merkwürdigu	merkwürdiger	08-659-4-II-Fundbuero.csv	1	6	1	merkwürdig	0.556215
marn	Mann	08-659-4-II-Fundbuero.csv	1	132	1	Meer	0.421012
Helt	hält	08-659-4-II-Fundbuero.csv	2	24	1	hellt	0.412245
dicht	nicht	08-659-4-II-Fundbuero.csv	1	135	1	dicht	0.615014
fagist	vergisst	08-659-4-II-Fundbuero.csv	1	24	1	vergißt	0.392266
fasaucht	versucht	08-659-4-II-Fundbuero.csv	1	43	1	verstaucht	0.176459
GelbOranger	gelb-orangener	08-670-4-II-Fundbuero.csv	1	1	1	Geborener	0.124591
Cüs	Tschüss	08-670-4-II-Fundbuero.csv	2	11	2	CDs	0.367879
hinfelt	hinfällt	08-682-4-II-Fundbuero.csv	1	2	1	hinfällt	0.291604
Mitt	mit	08-682-4-II-Fundbuero.csv	1	18	1	Mit	0.230428
hond	Hand	08-682-4-II-Fundbuero.csv	1	22	1	Hund	0.436304
sehn	sehr	08-682-4-II-Fundbuero.csv	8	67	2	sehen	1
Erschroken	erschrocken	08-682-4-II-Fundbuero.csv	2	38	1	Erschrocken	0.715914
nochause	nachhause	08-682-4-II-Fundbuero.csv	1	10	1	hause	0.267695
funtlüro	Fundbüro	08-682-4-II-Fundbuero.csv	1	153	1	Fundbüro	0.195315
rucksok	Rucksack	08-682-4-II-Fundbuero.csv	1	161	1	ruckzuck	0.285456
ruksok	Rucksack	08-682-4-II-Fundbuero.csv	1	161	1	kok	0.275691
te	the	08-682-4-II-Fundbuero.csv	3	2	2	den	0.126159
stopt	stoppt	08-692-4-II-Fundbuero.csv	1	1	1	stoppt	1
schreid	schreit	08-692-4-II-Fundbuero.csv	1	1	1	schreit	0.758089
kloft	klopft	08-692-4-II-Fundbuero.csv	1	4	1	gelaufen	0.101462
farzeug	Fahrzeug	08-692-4-II-Fundbuero.csv	1	1	1	Fahrzeug	0.462828
abeiter	Arbeiter	08-692-4-II-Fundbuero.csv	1	1	1	Arbeiter	0.523119
endspand	entspannt	08-693-4-II-Fundbuero.csv	1	3	1	entspannt	0.287847
vertief	vertieft	08-693-4-II-Fundbuero.csv	1	3	1	vertieft	0.466541
gelegendis	gelegenes	08-693-4-II-Fundbuero.csv	1	1	1	gelegene	0.272459
ervolk	Erfolg	08-693-4-II-Fundbuero.csv	1	1	1	erfolgt	0.274608
runtergeffallen	runtergefallen	09-002-4-III-Seilbahn.csv	1	28	1	runtergefallen	0.593453
losgellasen	losgelassen	09-002-4-III-Seilbahn.csv	1	23	1	losgelassen	0.516338
Gondell	Gondel	09-005-4-III-Seilbahn.csv	11	48	11	Gondel	0.697706
TadyBer	Teddybär	09-015-4-III-Seilbahn.csv	1	73	1	Tauber	0.216321
Hengen	hängen	09-015-4-III-Seilbahn.csv	1	5	1	Hängen	0.533315
Seibahn	Seilbahn	09-015-4-III-Seilbahn.csv	2	48	2	Seilbahn	0.423121
Fenst	Fenster	09-015-4-III-Seilbahn.csv	2	80	2	Fenst	0.878064
Kapputte	kaputte	09-018-4-III-Seilbahn.csv	1	22	1	Kaputte	0.450206
Fenter	Fenster	09-018-4-III-Seilbahn.csv	1	80	1	Fenster	1
draußenverbot	Draußen-Verbot	09-018-4-III-Seilbahn.csv	1	1	1	draußenverbot	0
nahne	nahm	09-018-4-III-Seilbahn.csv	1	18	1	mahne	0.340371
einfehlt	einfällt	09-021-4-III-Seilbahn.csv	1	1	1	einfällt	0.159421
beschtimt	bestimmt	09-021-4-III-Seilbahn.csv	1	16	1	bestimmt	0.200159
fruh	früh	09-021-4-III-Seilbahn.csv	1	2	1	Frucht	0.14194
schroglig	schrecklich	09-023-4-III-Seilbahn.csv	1	3	1	schrecklich	0.222674
seilban	Seilbahn	09-023-4-III-Seilbahn.csv	6	48	6	Spielbahn	0.0733632
Krid	kriegt	09-023-4-III-Seilbahn.csv	1	51	1	geit	0.12989
Seilban	Seilbahn	09-023-4-III-Seilbahn.csv	11	48	11	Spielbahn	0.073916
mard	macht	09-023-4-III-Seilbahn.csv	1	9	1	Marder	0.0711921
wagun	Wagen	09-023-4-III-Seilbahn.csv	1	1	1	wagen	0.46291
schpilen	spielen	09-023-4-III-Seilbahn.csv	1	30	1	Spielen	0.129578
sid	zieht	09-023-4-III-Seilbahn.csv	15	63	1	sieht	0.5
Hor	hoch	09-023-4-III-Seilbahn.csv	1	5	1	hör	0.42367
knal	knall	09-023-4-III-Seilbahn.csv	4	1	1	Knall	0.454427
Seide	Scheibe	09-023-4-III-Seilbahn.csv	2	7	2	Seide	0.608223
kapum	kaputt	09-023-4-III-Seilbahn.csv	1	126	1	kaputt	0.0802852
kund	kommt	09-023-4-III-Seilbahn.csv	1	69	1	Kunde	0.218194
lösst	löst	09-025-4-III-Seilbahn.csv	1	3	1	löst	0.666487
gracht	kracht	09-025-4-III-Seilbahn.csv	1	2	1	kracht	0.461938
Diregt	Direkt	09-025-4-III-Seilbahn.csv	1	3	1	direkt	0.242736
getahn	getan	09-025-4-III-Seilbahn.csv	4	11	4	getan	1
ausgewekset	ausgewechselt	09-025-4-III-Seilbahn.csv	1	1	1	ausgewechselt	0.210323
Kondel	Gondel	09-026-4-III-Seilbahn.csv	11	48	11	konnden	0.154836
Tedi	Teddy	09-026-4-III-Seilbahn.csv	15	117	15	Teddy	1
duch	durch	09-026-4-III-Seilbahn.csv	8	16	8	durch	1
Nachberin	Nachbarin	09-026-4-III-Seilbahn.csv	14	36	14	Nachbarin	0.245071
gabuten	kaputten	09-026-4-III-Seilbahn.csv	1	6	1	kaputten	0.287684
wärfen	werfen	09-028-4-III-Seilbahn.csv	1	3	1	werfen	0.63716
seilstrik	Seilstrick	09-028-4-III-Seilbahn.csv	1	2	1	eitrig	0.204378
seitstrik	Seilstrick	09-028-4-III-Seilbahn.csv	1	2	1	einstieg	0.0882499
fehnsterbank	Fensterbank	09-028-4-III-Seilbahn.csv	1	14	1	Fensterbank	0.414789
schigt	schickt	09-028-4-III-Seilbahn.csv	1	3	1	schickt	0.313384
seitban-	Seilbahn	09-028-4-III-Seilbahn.csv	1	48	1	seiten	0.228359
ferfängt	verfängt	09-028-4-III-Seilbahn.csv	1	1	1	verfängt	0.694706
dus	das	09-028-4-III-Seilbahn.csv	1	66	1	is	0.180406
itasche	Etage	09-028-4-III-Seilbahn.csv	1	1	1	eintausche	0.157798
hernab	herab	09-028-4-III-Seilbahn.csv	1	1	1	herab	0.636119
seitban	Seilbahn	09-028-4-III-Seilbahn.csv	1	48	1	sichtbar	0.0532293
seibe	Scheibe	09-028-4-III-Seilbahn.csv	1	7	1	Seife	0.360093
kabot	kaputt	09-028-4-III-Seilbahn.csv	1	126	1	gebot	0.486421
Tedybär	Teddybär	09-029-4-III-Seilbahn.csv	25	73	25	Teddybär	0.209978
Frühlingtag	Frühlingstag	09-029-4-III-Seilbahn.csv	1	1	1	Frühlingstag	0.523052
edde	Idee	09-029-4-III-Seilbahn.csv	1	34	1	det	0.0272767
Nachbaren	Nachbarin	09-029-4-III-Seilbahn.csv	1	36	1	Nachbarin	0.241629
TedyBär	Teddybär	09-029-4-III-Seilbahn.csv	3	73	3	Teddybär	0.344524
befeselt	befestigt	09-031-4-III-Seilbahn.csv	1	15	1	befehlt	0.120421
Fenskerbank	Fensterbank	09-031-4-III-Seilbahn.csv	1	14	1	Fensterbank	0.438707
schibt	schiebt	09-031-4-III-Seilbahn.csv	1	2	1	schiebt	0.713013
woht	wohnt	09-031-4-III-Seilbahn.csv	1	2	1	focht	0.18571
gezoge	gezogen	09-035-4-III-Seilbahn.csv	1	5	1	gezogen	0.582023
ward	wart	09-035-4-III-Seilbahn.csv	1	1	1	wart	0.590329
wieer	wieder	09-040-4-III-Seilbahn.csv	1	207	1	wiehern	0.03491
angeckommen	angekommen	09-044-4-III-Seilbahn.csv	1	19	1	angekommen	0.619453
auß	aus	09-044-4-III-Seilbahn.csv	1	15	1	aus	1
hauserrest	Hausarrest	09-045-4-III-Seilbahn.csv	2	18	2	Hausarrest	0.317128
rubergeschmissen	rübergeschmissen	09-045-4-III-Seilbahn.csv	1	1	1	runtergeschmissen	0.391577
zariss	zerriss	09-045-4-III-Seilbahn.csv	1	9	1	seien	0.145026
gebiben	geblieben	09-045-4-III-Seilbahn.csv	1	8	1	geblendet	0.0207996
erschocken	erschrocken	09-045-4-III-Seilbahn.csv	2	38	2	erschrecken	0.47572
kaputgemacht	kaputtgemacht	09-045-4-III-Seilbahn.csv	1	3	1	kaputtgemacht	0.660973
durft	dürft	09-045-4-III-Seilbahn.csv	1	1	1	dürft	1
bekammen	bekamen	09-045-4-III-Seilbahn.csv	1	1	1	bekamen	0.471095
Teddi	Teddy	09-049-4-III-Seilbahn.csv	12	117	12	Teddy	0.243995
wierft	wirft	09-049-4-III-Seilbahn.csv	5	14	5	wirft	0.734435
konntrole	Kontrolle	09-049-4-III-Seilbahn.csv	1	1	1	Kontrolle	0.327817
krieckt	kriegt	09-049-4-III-Seilbahn.csv	1	51	1	kriegt	0.341485
lieckt	liegt	09-049-4-III-Seilbahn.csv	1	18	1	liegt	0.314333
Tedy	Teddy	09-058-4-III-Seilbahn.csv	36	117	36	Teddy	1
schur	Schnur	09-058-4-III-Seilbahn.csv	2	12	2	Schar	0.129531
Seielbahn	Seilbahn	09-058-4-III-Seilbahn.csv	4	48	4	Spielbahn	0.257599
apgefahlen	abgefallen	09-058-4-III-Seilbahn.csv	1	2	1	abgefallen	0.345932
geknalt	geknallt	09-058-4-III-Seilbahn.csv	2	4	2	geknallt	0.712489
Mrs.	Mrs	09-058-4-III-Seilbahn.csv	1	1	1	Mrs	0.367879
Hauserrest	Hausarrest	09-060-4-III-Seilbahn.csv	4	18	4	Hausarrest	0.519657
schmieß	schmiss	09-060-4-III-Seilbahn.csv	4	7	4	schmiß	0.734435
Bagonwagen	Wagonwagen	09-060-4-III-Seilbahn.csv	1	1	1	Bauwagen	0.226264
Bagon	Wagon	09-060-4-III-Seilbahn.csv	2	45	2	Baron	0.384742
ic	ich	09-061-4-III-Seilbahn.csv	1	11	1	ick	0.139424
ruber	rüber	09-061-4-III-Seilbahn.csv	1	7	1	Rauben	0.13211
bant	band	09-061-4-III-Seilbahn.csv	3	1	1	Band	0.428412
fierft	wirft	09-062-4-III-Seilbahn.csv	1	14	1	viert	0.404796
dindet	bindet	09-062-4-III-Seilbahn.csv	1	2	1	bindet	0.261457
dind	bind	09-062-4-III-Seilbahn.csv	1	1	1	bind	0.199987
Spielzeugban	Spielzeugbahn	09-062-4-III-Seilbahn.csv	1	2	1	Spielzeugen	0.428722
Spielzeughan	Spielzeugbahn	09-062-4-III-Seilbahn.csv	1	2	1	Spielzeugen	0.475788
fas	fast	09-062-4-III-Seilbahn.csv	3	22	1	Fass	1
Scheiede	Scheibe	09-062-4-III-Seilbahn.csv	1	7	1	schieden	0.334105
Absich	Absicht	09-063-4-III-Seilbahn.csv	2	2	2	Absicht	0.529975
befästigt	befestigt	09-063-4-III-Seilbahn.csv	5	15	5	befestigt	0.63716
erschröcken	erschrocken	09-063-4-III-Seilbahn.csv	1	38	1	erschrecken	0.46291
ame	arme	09-064-4-III-Seilbahn.csv	5	2	1	arme	1
aufgestahnden	aufgestanden	09-064-4-III-Seilbahn.csv	1	5	1	aufgestanden	0.657134
gesuchd	gesucht	09-064-4-III-Seilbahn.csv	1	1	1	gesucht	0.373514
un	um	09-064-4-III-Seilbahn.csv	37	5	1	in	0.333333
rübehr	rüber	09-064-4-III-Seilbahn.csv	1	7	1	über	0.293681
befastigt	befestigt	09-064-4-III-Seilbahn.csv	1	15	1	befestigt	0.650654
wihrf	wirf	09-064-4-III-Seilbahn.csv	1	1	1	wirf	0.731247
gondl	Gondel	09-064-4-III-Seilbahn.csv	1	48	1	Gondel	0.406095
sars	saß	09-064-4-III-Seilbahn.csv	1	59	1	saß	0.317083
hihr	hier	09-064-4-III-Seilbahn.csv	1	55	1	hier	1
lokerer	lockerer	09-064-4-III-Seilbahn.csv	1	1	1	lockerer	0.294668
genergt	gemerkt	09-064-4-III-Seilbahn.csv	1	10	1	geneckt	0.516793
abgefalen	abgefallen	09-064-4-III-Seilbahn.csv	1	2	1	abgefallen	0.489293
saute	schaute	09-064-4-III-Seilbahn.csv	2	3	2	schaute	1
fersweifelt	verzweifelt	09-064-4-III-Seilbahn.csv	1	10	1	verzweifelt	0.372638
ane	arme	09-064-4-III-Seilbahn.csv	1	2	1	arme	0.243328
Tedyy	Teddy	09-065-4-III-Seilbahn.csv	7	117	7	Teddy	0.367879
schonnen	schönen	09-068-4-III-Seilbahn.csv	1	11	1	schonen	0.47634
inzwichen	inzwischen	09-068-4-III-Seilbahn.csv	1	3	1	inzwischen	0.552487
rolte	rollte	09-068-4-III-Seilbahn.csv	4	5	4	Rollt	0.0538948
Spanung	Spannung	09-068-4-III-Seilbahn.csv	1	2	1	Spannung	0.735213
