original	corrected	filename	freq_ori	freq_cor	freq_tup	norma_correction	confidence
besietzer	Besitzer	09-329-4-III-Seilbahn.csv	1	3	1	Besitzer	0.76743
dos	das	09-329-4-III-Seilbahn.csv	2	66	1	Teos	0.12106
rkatzete	kratzte	09-329-4-III-Seilbahn.csv	1	2	1	ratzte	0.373523
Daa	Da	09-329-4-III-Seilbahn.csv	1	20	1	da	0.234332
wahrst	warst	09-329-4-III-Seilbahn.csv	1	1	1	wahrst	0.417045
geschiste	Geschichte	09-329-4-III-Seilbahn.csv	1	14	1	geschieden	0.184253
Seilbohn	Seilbahn	09-331-4-III-Seilbahn.csv	1	48	1	Seilern	0.286267
tedybär	Teddybär	09-331-4-III-Seilbahn.csv	3	73	3	Teddybär	0.209283
unnten	unten	09-331-4-III-Seilbahn.csv	1	5	1	unten	0.545292
ummacht	Ohnmacht	09-331-4-III-Seilbahn.csv	1	2	1	macht	0.434377
Tedybear	Teddybär	09-334-4-III-Seilbahn.csv	1	73	1	Teddybär	0.164888
bisitzerin	Besitzerin	09-334-4-III-Seilbahn.csv	1	5	1	Besitzerin	0.174236
ausbrobirt	ausprobiert	09-338-4-III-Seilbahn.csv	1	1	1	ausprobiert	0.495945
best	beste	09-340-4-III-Seilbahn.csv	1	1	1	best	0.896371
Hangebahn	Hängebahn	09-340-4-III-Seilbahn.csv	2	3	2	Hingeben	0.255307
bemmerkte	bemerkte	09-340-4-III-Seilbahn.csv	1	6	1	bemerkte	0.47318
Anstat	Anstatt	09-340-4-III-Seilbahn.csv	1	1	1	anstatt	0.634435
runtatu	runter	09-340-4-III-Seilbahn.csv	1	60	1	rundet	0.242683
Hngebahn	Hängebahn	09-340-4-III-Seilbahn.csv	1	3	1	Hahn	0.253737
Mrgens	Morgens	09-342-4-III-Seilbahn.csv	1	3	1	Magens	0.44895
wergessen	vergessen	09-342-4-III-Seilbahn.csv	1	139	1	wegessen	0.59076
schrekliches	Schreckliches	09-342-4-III-Seilbahn.csv	1	1	1	schreckliches	0.48651
zerrisen	zerrissen	09-346-4-III-Seilbahn.csv	1	5	1	zerrissen	0.432682
unfähr	unfair	09-346-4-III-Seilbahn.csv	1	1	1	unär	0.426088
kaputes	kaputtes	09-346-4-III-Seilbahn.csv	1	1	1	kaputtes	0.417196
reingesätzt	reingesetzt	09-347-4-III-Seilbahn.csv	1	2	1	eingeätzt	0.417194
Lechelnde	lächelnde	09-347-4-III-Seilbahn.csv	1	1	1	lächelnde	0.414363
Fensterscheib	Fensterscheibe	09-347-4-III-Seilbahn.csv	1	5	1	Fensters	0.197318
gecknalt	geknallt	09-347-4-III-Seilbahn.csv	1	4	1	geknallt	0.536705
verwird	verwirrt	09-347-4-III-Seilbahn.csv	1	10	1	verwirr	0.455152
entteucht	enttäuscht	09-349-4-III-Seilbahn.csv	1	8	1	entrauscht	0.0720431
geährliche	gefährliche	09-354-4-III-Seilbahn.csv	1	1	1	gefährliche	0.385271
Gesttern	Gestern	09-354-4-III-Seilbahn.csv	1	1	1	gescharter	0.102166
kanns	Kannst	09-354-4-III-Seilbahn.csv	2	6	1	ganz	1
seit	Seite	09-354-4-III-Seilbahn.csv	3	3	1	seit	0.852829
gevorfen	geworfen	09-354-4-III-Seilbahn.csv	1	7	1	geworfen	0.546663
neinigen	einigen	09-354-4-III-Seilbahn.csv	1	3	1	einigen	0.307627
Snur	Schnur	09-354-4-III-Seilbahn.csv	1	12	1	nur	0.642792
wagket	wackelt	09-354-4-III-Seilbahn.csv	1	17	1	wanken	0.193805
zerris	zerriss	09-354-4-III-Seilbahn.csv	2	9	2	zerriss	0.370082
Kniee	Knie	09-354-4-III-Seilbahn.csv	1	1	1	Knie	0.734435
Angstschweich	Angstschweiß	09-354-4-III-Seilbahn.csv	1	1	1	anschweigen	0.123513
Anschließen	Anschließend	09-354-4-III-Seilbahn.csv	1	4	1	anschließen	0.49075
ergerlich	ärgerlich	09-355-4-III-Seilbahn.csv	1	1	1	ärgerlich	0.449469
Tager	Tages	09-359-4-III-Seilbahn.csv	2	5	2	Tanger	0.278801
TeddyBear	Teddybär	09-359-4-III-Seilbahn.csv	1	73	1	Teddybär	0.219581
zerrieß	zerriss	09-359-4-III-Seilbahn.csv	1	9	1	zerreiß	0.590453
da	das	09-359-4-III-Seilbahn.csv	2	66	2	Da	0.166667
Nachbers	Nachbars	09-359-4-III-Seilbahn.csv	1	1	1	Nachbars	0.179343
wasste	wusste	09-359-4-III-Seilbahn.csv	1	42	1	Weste	0.337185
zerrießen	zerrissen	09-359-4-III-Seilbahn.csv	1	5	1	zerreißen	0.590453
klärren	klären	09-359-4-III-Seilbahn.csv	1	1	1	klären	0.62596
geöfnetes	geöffnetes	09-360-4-III-Seilbahn.csv	1	1	1	geöffnetes	0.676331
befestig	befestigt	09-360-4-III-Seilbahn.csv	1	15	1	befestige	0.170337
würd	wird	09-360-4-III-Seilbahn.csv	5	27	2	würde	1
Perfeckt	perfekt	09-360-4-III-Seilbahn.csv	1	3	1	Perfekt	0.753282
wunder	wundern	09-360-4-III-Seilbahn.csv	1	2	1	wunder	0.746662
Fehrnsehen	Fernsehen	09-360-4-III-Seilbahn.csv	1	1	1	Fernsehen	0.52001
Endeckerzone	Entdeckerzone	09-360-4-III-Seilbahn.csv	1	1	1	Entdeckers	0.100052
ankamm	ankam	09-361-4-III-Seilbahn.csv	1	4	1	ankam	0.584408
enschuldigten	entschuldigten	09-361-4-III-Seilbahn.csv	2	7	2	entschuldigten	0.498893
natrüchlich	natürlich	09-361-4-III-Seilbahn.csv	2	19	2	natürlich	0.290518
geschmießen	geschmissen	09-369-4-III-Seilbahn.csv	1	4	1	vermiesen	0.0502471
klebde	klebte	09-369-4-III-Seilbahn.csv	1	4	1	klebte	0.744977
henckte	hängte	09-369-4-III-Seilbahn.csv	1	23	1	hängte	0.232349
kabiene	Kabine	09-369-4-III-Seilbahn.csv	2	3	2	gabligen	0.0222174
krachde	krachte	09-369-4-III-Seilbahn.csv	1	4	1	krachte	0.285738
dachde	dachte	09-369-4-III-Seilbahn.csv	2	7	2	dachte	1
ausrichden	ausrichten	09-369-4-III-Seilbahn.csv	1	1	1	ausrichten	0.248276
lieblingsteedybären	Lieblingsteddybären	09-371-4-III-Seilbahn.csv	1	1	1	lieblingsteedybären	0
Hmh	Hm	09-371-4-III-Seilbahn.csv	1	2	1	He	0.361382
Teedy	Teddy	09-371-4-III-Seilbahn.csv	2	117	2	Teeny	0.519674
hippi	jippie	09-371-4-III-Seilbahn.csv	1	1	1	Hippie	0.435126
wackliger	wackeliger	09-371-4-III-Seilbahn.csv	1	1	1	wackliger	0.671095
wacklg	wackelig	09-371-4-III-Seilbahn.csv	1	3	1	wackle	0.482556
ungehwöhnliche	ungewöhnliche	09-371-4-III-Seilbahn.csv	1	1	1	ungewöhnliche	0.731247
Gehfühl	Gefühl	09-371-4-III-Seilbahn.csv	1	5	1	Gefühl	0.251416
solln	sollen	09-371-4-III-Seilbahn.csv	2	5	2	Solln	0.680501
Lieblingsteedy	Lieblingsteddy	09-371-4-III-Seilbahn.csv	2	3	2	Lieblinge	0.114148
gehfahr	Gefahr	09-371-4-III-Seilbahn.csv	1	1	1	gewahr	0.260796
beängstigent	beängstigend	09-371-4-III-Seilbahn.csv	1	1	1	beängstigend	0.670573
biende	Binde	09-376-4-III-Seilbahn.csv	1	1	1	Binde	0.814192
Schur	Schnur	09-376-4-III-Seilbahn.csv	2	12	2	Schar	0.131771
kneilte	knallte	09-376-4-III-Seilbahn.csv	1	20	1	keilte	0.636119
nachbersFenster	Nachbarsfenster	09-376-4-III-Seilbahn.csv	1	1	1	nachbersFenster	0
spliterte	splitterte	09-378-4-III-Seilbahn.csv	1	1	1	spiest	0.0567959
Fesnter	Fenster	09-379-4-III-Seilbahn.csv	1	80	1	Fender	0.446928
Fedybären	Teddybären	09-379-4-III-Seilbahn.csv	1	6	1	Teddybären	0.210609
Tedyberen	Teddybären	09-379-4-III-Seilbahn.csv	1	6	1	Teddybären	0.19446
Tedybären	Teddybären	09-379-4-III-Seilbahn.csv	1	6	1	Teddybären	0.225689
Ligt	liegt	09-379-4-III-Seilbahn.csv	1	18	1	liegt	1
Ferabredet	verabredet	09-382-4-III-Seilbahn.csv	1	7	1	verabredet	1
res	rechts	09-382-4-III-Seilbahn.csv	1	3	1	Ren	0.167085
pasiht	passiert	09-382-4-III-Seilbahn.csv	1	75	1	dasitzt	0.195435
Tarzächlich	Tatsächlich	09-387-4-III-Seilbahn.csv	1	2	1	tatsächlich	0.204781
Waggonfart	Wagonfahrt	09-387-4-III-Seilbahn.csv	1	1	1	Waggon	0.241342
kapputte	kaputte	09-390-4-III-Seilbahn.csv	1	22	1	kaputte	0.434015
schoner	schöner	09-390-4-III-Seilbahn.csv	1	5	1	schöner	1
kontet	knotet	09-396-4-III-Seilbahn.csv	1	2	1	konntet	0.529776
bintet	bindet	09-396-4-III-Seilbahn.csv	1	2	1	bindet	1
beinden	beiden	09-396-4-III-Seilbahn.csv	1	5	1	Beinen	0.259184
sie	sieh	09-396-4-III-Seilbahn.csv	1	2	1	Sie	0.2
reberiin	reparieren	09-396-4-III-Seilbahn.csv	1	2	1	Weberin	0.211626
nestet	nächsten	09-396-4-III-Seilbahn.csv	1	34	1	nächsten	0.356986
reberieren	reparieren	09-396-4-III-Seilbahn.csv	1	2	1	referieren	0.434611
ortnun	Ordnung	09-396-4-III-Seilbahn.csv	1	3	1	orten	0.294466
Hengten	hängten	09-397-4-III-Seilbahn.csv	1	2	1	hegten	0.375052
hollten	holten	09-397-4-III-Seilbahn.csv	1	2	1	holten	0.777742
AugenbliK	Augenblick	09-397-4-III-Seilbahn.csv	1	1	1	Augenblick	0.363408
verKlemt	verklemmt	09-397-4-III-Seilbahn.csv	1	1	1	verklemmt	0.517631
Fenstergrief	Fenstergriff	09-398-4-III-Seilbahn.csv	1	1	1	Fensterchen	0.0917163
werwürd	verwirrt	09-398-4-III-Seilbahn.csv	1	10	1	erwürgt	0.228032
wie	wir	09-398-4-III-Seilbahn.csv	1	16	1	Wie	0.5
Teddy-bär	Teddybär	09-399-4-III-Seilbahn.csv	1	73	1	Teddybär	0.53265
schmeterten	schmetterten	09-399-4-III-Seilbahn.csv	1	1	1	schmierten	0.321443
kahmen	kamen	09-405-4-III-Seilbahn.csv	2	19	2	kamen	1
Befestiegte	befestigte	09-409-4-III-Seilbahn.csv	1	8	1	befestigte	0.276846
befestiechte	befestigte	09-409-4-III-Seilbahn.csv	1	8	1	befestigte	0.0303486
gonde	Gondel	09-409-4-III-Seilbahn.csv	4	48	4	konnte	0.261682
fensterbang	Fensterbank	09-409-4-III-Seilbahn.csv	1	14	1	Fensterbank	0.422128
ruterfahren	runterfahren	09-412-4-III-Seilbahn.csv	1	1	1	unerfahren	0.328759
Tadyybär	Teddybär	09-412-4-III-Seilbahn.csv	1	73	1	Teddybär	0.239362
Tod	tot	09-412-4-III-Seilbahn.csv	1	1	1	tot	1
blutferschmirt	blutverschmiert	09-412-4-III-Seilbahn.csv	1	1	1	blutverschmiert	0.495334
Ruligt	rumliegt	09-412-4-III-Seilbahn.csv	1	1	1	Relikt	0.309238
feranstaltet	veranstaltet	09-412-4-III-Seilbahn.csv	1	1	1	voranstelltet	0.145324
Tedyyberen	Teddybären	09-412-4-III-Seilbahn.csv	1	6	1	Teddybären	0.20951
glügliches	glückliches	09-412-4-III-Seilbahn.csv	1	1	1	glückliches	0.360433
Schreiben	Scheiben	09-413-4-III-Seilbahn.csv	1	2	1	Schreiben	0.423266
Pluschbär	Plüschbär	09-414-4-III-Seilbahn.csv	1	1	1	Plüschbär	0.635488
Tedibear	Teddybär	09-416-4-III-Seilbahn.csv	3	73	3	Tiber	0.226874
rutcht	rutscht	09-416-4-III-Seilbahn.csv	1	5	1	rutscht	0.552487
Lacheln	lächeln	09-416-4-III-Seilbahn.csv	1	2	1	Lachen	0.615442
ferlengert	verlängert	09-416-4-III-Seilbahn.csv	1	1	1	verlängert	0.440095
Tedibea	Teddybär	09-416-4-III-Seilbahn.csv	2	73	2	Tiber	0.247633
übrenachtet	übernachtet	09-417-4-III-Seilbahn.csv	1	1	1	übernachtet	0.39139
Spielzeugwagong	Spielzeugwagon	09-417-4-III-Seilbahn.csv	1	1	1	Spielzeugsachen	0.0895116
ferlätzt	verletzt	09-417-4-III-Seilbahn.csv	1	7	1	verletzt	0.442639
geschmiezen	geschmissen	09-422-4-III-Seilbahn.csv	1	4	1	geschmiedeten	0.042579
Gehtan	getan	09-422-4-III-Seilbahn.csv	2	11	2	getan	0.49733
kaputgeht	kaputtgeht	09-422-4-III-Seilbahn.csv	1	2	1	kaputtgeht	0.660973
Aufbaun	Aufbauen	09-422-4-III-Seilbahn.csv	1	1	1	aufbaut	0.18438
Schielzeug	Spielzeug	09-422-4-III-Seilbahn.csv	1	3	1	Spielzeug	0.593595
Teddybar	Teddybär	09-422-4-III-Seilbahn.csv	2	73	2	Teddybär	0.519629
arben	Abend	09-423-4-III-Seilbahn.csv	1	1	1	erben	0.336746
ungewickelt	umgewickelt	09-423-4-III-Seilbahn.csv	1	1	1	gewickelt	0.413598
Gonden	Gondeln	09-423-4-III-Seilbahn.csv	1	1	1	Goten	0.473894
stacken	starken	09-423-4-III-Seilbahn.csv	1	3	1	staken	0.323375
zerboche	zerbrochene	09-425-4-III-Seilbahn.csv	1	4	1	zerbreche	0.47572
worf	warf	09-425-4-III-Seilbahn.csv	1	5	1	warf	0.547663
knote	Knoten	09-425-4-III-Seilbahn.csv	1	5	1	knote	1
Urgendwie	irgendwie	09-425-4-III-Seilbahn.csv	1	4	1	irgendwie	0.367879
Parr	Paar	09-425-4-III-Seilbahn.csv	2	3	1	Paar	0.524438
Vluhe	Flur	09-425-4-III-Seilbahn.csv	1	4	1	Flure	0.313352
Schlaffzimmer	Schlafzimmer	09-425-4-III-Seilbahn.csv	1	1	1	Schlafzimmer	0.378521
gäfehrlich	gefährlich	09-425-4-III-Seilbahn.csv	2	5	2	gefährlich	0.362867
gähferlich	gefährlich	09-425-4-III-Seilbahn.csv	1	5	1	gefährlich	0.232945
blas	blass	09-425-4-III-Seilbahn.csv	1	1	1	blass	0.380848
Salban	Seilbahn	09-427-4-III-Seilbahn.csv	6	48	6	Salben	0.650654
bevestiegt	befestigt	09-427-4-III-Seilbahn.csv	1	15	1	befestigt	0.504444
erchreckt	erschreckt	09-427-4-III-Seilbahn.csv	1	30	1	erschreckt	0.369848
untokrontole	unkontrollierte	09-434-4-III-Seilbahn.csv	1	2	1	untokrontole	0
grief	griff	09-434-4-III-Seilbahn.csv	1	4	1	griff	0.413312
straf	straff	09-434-4-III-Seilbahn.csv	1	1	1	straff	0.541819
Seilbah	Seilbahn	09-434-4-III-Seilbahn.csv	1	48	1	Spielbahn	0.056965
gerit	geriet	09-434-4-III-Seilbahn.csv	1	1	1	geil	0.235231
Lieblingteddybär	Lieblingsteddybär	09-434-4-III-Seilbahn.csv	1	1	1	Lieblingteddybär	0
trourig	traurig	09-434-4-III-Seilbahn.csv	1	119	1	traurig	0.294852
wusse	wusste	09-434-4-III-Seilbahn.csv	1	42	1	Wust	0.0918664
Fensterscheile	Fensterscheibe	09-434-4-III-Seilbahn.csv	1	5	1	Fensterchen	0.118942
schluk	Schluck	09-434-4-III-Seilbahn.csv	1	1	1	Schluck	0.46034
zaulerei	Zauberei	09-434-4-III-Seilbahn.csv	1	1	1	Sauerei	0.266829
fanken	Fangen	09-436-4-III-Seilbahn.csv	1	1	1	fangen	0.594108
geng	ging	09-436-4-III-Seilbahn.csv	1	19	1	ging	1
wu	wo	09-436-4-III-Seilbahn.csv	1	8	1	wo	0.514317
gnalte	knallte	09-436-4-III-Seilbahn.csv	1	20	1	knallte	0.483514
gaputen	kaputten	09-436-4-III-Seilbahn.csv	1	6	1	kaputten	0.37304
daneeben	daneben	09-436-4-III-Seilbahn.csv	1	4	1	daneben	0.474823
enschultigte	entschuldigte	09-436-4-III-Seilbahn.csv	1	2	1	entschuldigte	0.4403
bkam	bekam	09-436-4-III-Seilbahn.csv	1	18	1	kam	0.65891
fillen	fielen	09-443-4-III-Seilbahn.csv	2	2	1	vielen	0.476503
farf	warf	09-443-4-III-Seilbahn.csv	1	5	1	warf	0.307701
Wolfaden	Wollfaden	09-445-4-III-Seilbahn.csv	1	1	1	Wolfacher	0.250305
drinne	drin	09-445-4-III-Seilbahn.csv	6	25	1	drinen	0.514291
ferzeihen	verzeihen	09-445-4-III-Seilbahn.csv	1	1	1	verzeichnen	0.154945
eue	eure	09-445-4-III-Seilbahn.csv	1	1	1	heure	0.0217411
Elter	Eltern	09-445-4-III-Seilbahn.csv	1	1	1	Eltern	1
unkontroliete	unkontrollierte	09-447-4-III-Seilbahn.csv	1	2	1	unkontrollierte	0.359981
lener	Lena	09-447-4-III-Seilbahn.csv	1	1	1	leinen	0.0908625
wahrf	warf	09-447-4-III-Seilbahn.csv	1	5	1	warf	0.293754
ruk	ruck	09-447-4-III-Seilbahn.csv	1	1	1	rückt	0.272496
zuk	zuck	09-447-4-III-Seilbahn.csv	1	1	1	zeug	0.151569
tahr	tat	09-447-4-III-Seilbahn.csv	1	8	1	tat	0.122426
begingen	beginnen	09-447-4-III-Seilbahn.csv	1	4	1	begingen	0.393142
zabrach	zerbrach	09-447-4-III-Seilbahn.csv	1	1	1	Schabracken	0.0375788
Gesichtausdrük	Gesichtsausdruck	09-447-4-III-Seilbahn.csv	1	2	1	Gesichtausdrük	0
Poliezei	Polizei	09-447-4-III-Seilbahn.csv	1	1	1	Polizei	0.734435
befestikten	befestigten	09-450-4-III-Seilbahn.csv	1	1	1	befestigten	0.257125
Seilbahkabine	Seilbahnkabine	09-450-4-III-Seilbahn.csv	1	1	1	Seilbahkabine	0
PÄNG	PENG	09-450-4-III-Seilbahn.csv	1	1	1	PEN	0.141742
strarken	starken	09-451-4-III-Seilbahn.csv	1	3	1	starken	0.220947
umglük	Unglück	09-459-4-III-Seilbahn.csv	1	3	1	Unglück	0.207342
geloker	gelockert	09-459-4-III-Seilbahn.csv	1	1	1	gelockert	0.115045
FenzterBank	Fensterbank	09-459-4-III-Seilbahn.csv	1	14	1	Fensterbank	0.220618
nahberns	Nachbarn	09-459-4-III-Seilbahn.csv	1	3	1	machbaren	0.0296762
Tadygondel	Teddygondel	09-463-4-III-Seilbahn.csv	2	3	2	Tachyon	0.0871223
spanten	spannten	09-463-4-III-Seilbahn.csv	1	1	1	spanten	0.390168
gespante	gespannte	09-463-4-III-Seilbahn.csv	1	1	1	gespannte	0.362052
knaxte	knackste	09-463-4-III-Seilbahn.csv	1	1	1	knete	0.293118
etwat	etwas	09-463-4-III-Seilbahn.csv	1	5	1	etwa	0.611935
Nan	Dann	09-463-4-III-Seilbahn.csv	1	197	1	man	0.241584
spete	später	09-463-4-III-Seilbahn.csv	1	32	1	späte	0.545457
zerdeperte	zerdepperte	09-463-4-III-Seilbahn.csv	1	1	1	zerdepperte	0.643826
zenster	Fenster	09-463-4-III-Seilbahn.csv	1	80	1	senste	0.270605
Mitbewonerin	Mitbewohnerin	09-463-4-III-Seilbahn.csv	1	1	1	meistbewohnten	0.0271144
kurtze	kurze	09-463-4-III-Seilbahn.csv	1	1	1	kurze	0.306581
Kinda	Kinder	09-463-4-III-Seilbahn.csv	1	5	1	Kinder	0.312669
enteuscht	enttäuscht	09-464-4-III-Seilbahn.csv	1	8	1	enttäuscht	1
oow	ooh	09-464-4-III-Seilbahn.csv	1	1	1	Dow	0.367879
wach	war	09-464-4-III-Seilbahn.csv	1	109	1	wasche	1
Seiben	Scheiben	09-464-4-III-Seilbahn.csv	1	2	1	seifen	0.451728
Dnach	Danach	09-465-4-III-Seilbahn.csv	1	18	1	Danach	1
Hacken	Haken	09-465-4-III-Seilbahn.csv	1	2	1	hacken	0.492536
Mitag	Mittag	09-466-4-III-Seilbahn.csv	1	2	1	Mittag	1
werabredet	verabredet	09-466-4-III-Seilbahn.csv	1	7	1	verabredet	0.269993
vür	für	09-466-4-III-Seilbahn.csv	4	16	4	für	1
Bergong	Wagon	09-466-4-III-Seilbahn.csv	1	45	1	bekamen	0.0296055
stozt	stürzt	09-466-4-III-Seilbahn.csv	1	14	1	stoßt	0.541062
schockiet	schockiert	09-466-4-III-Seilbahn.csv	1	2	1	schockiert	0.227634
hauserest	Hausarrest	09-468-4-III-Seilbahn.csv	1	18	1	Hausarrest	0.402301
wachte	warte	09-468-4-III-Seilbahn.csv	1	4	1	wachte	0.77581
Hollte	holte	09-468-4-III-Seilbahn.csv	1	6	1	holte	0.681431
Tediber	Teddybär	09-468-4-III-Seilbahn.csv	1	73	1	Teddybär	1
seilbann	Seilbahn	09-468-4-III-Seilbahn.csv	1	48	1	Spielbahn	0.0813691
ferstekten	versteckten	09-468-4-III-Seilbahn.csv	1	1	1	versteckten	0.470238
nachberen	Nachbarin	09-468-4-III-Seilbahn.csv	1	36	1	machbaren	0.209909
Kaputen	kaputten	09-471-4-III-Seilbahn.csv	1	6	1	kaputten	0.420678
schönder	schöner	09-471-4-III-Seilbahn.csv	1	5	1	höhnte	0.0903183
Dadrauß	Dadraus	09-471-4-III-Seilbahn.csv	1	1	1	Daraus	0.378275
Taady	Teddy	09-471-4-III-Seilbahn.csv	3	117	3	Teddy	0.250708
seildahn	Seilbahn	09-471-4-III-Seilbahn.csv	1	48	1	Hilda	0.070283
Nachbar-rin	Nachbarin	09-471-4-III-Seilbahn.csv	1	36	1	Nachbarin	0.333417
Nachbarrin	Nachbarin	09-471-4-III-Seilbahn.csv	1	36	1	Nachbarin	0.430288
stoch	Stock	09-471-4-III-Seilbahn.csv	1	2	1	stach	0.547663
sowiso	sowieso	09-471-4-III-Seilbahn.csv	1	1	1	sowieso	1
würfd	wirft	09-472-4-III-Seilbahn.csv	1	14	1	wirft	0.383043
fhnster	Fenster	09-472-4-III-Seilbahn.csv	1	80	1	fernster	0.59031
fangst	fängst	09-472-4-III-Seilbahn.csv	1	1	1	wankst	0.30508
Tediwagen	Teddywagen	09-472-4-III-Seilbahn.csv	1	1	1	Beiwagen	0.242471
Pasite	passierte	09-472-4-III-Seilbahn.csv	1	18	1	passte	0.269309
Hard	hart	09-472-4-III-Seilbahn.csv	1	1	1	hart	0.442155
schaibe	Scheibe	09-472-4-III-Seilbahn.csv	1	7	1	Scheibe	0.237222
fehnst	Fenster	09-472-4-III-Seilbahn.csv	1	80	1	Fest	0.184895
schlichs	schließt	09-472-4-III-Seilbahn.csv	1	2	1	schlicht	0.524306
fhenster	Fenster	09-472-4-III-Seilbahn.csv	1	80	1	Fenster	0.531789
Fkrau	Frau	09-472-4-III-Seilbahn.csv	1	6	1	Frau	0.598727
Erschroken	Erschrocken	09-473-4-III-Seilbahn.csv	2	1	1	erschrocken	0.417617
dahr	da	09-474-4-III-Seilbahn.csv	2	86	1	Da	0.5
Ide	Idee	09-474-4-III-Seilbahn.csv	4	34	4	Idee	1
schmeise	schmeiße	09-474-4-III-Seilbahn.csv	1	1	1	schmeiße	0.802015
schmiß	schmiss	09-474-4-III-Seilbahn.csv	2	7	2	schmeiß	0.170457
gud	gut	09-474-4-III-Seilbahn.csv	1	1	1	gut	0.744977
riieß	riss	09-474-4-III-Seilbahn.csv	1	18	1	reiß	0.447942
entschuldikten	entschuldigten	09-474-4-III-Seilbahn.csv	1	7	1	entschuldigten	0.511872
frft	wirft	09-476-4-III-Seilbahn.csv	1	14	1	werft	0.380362
fent	fängt	09-476-4-III-Seilbahn.csv	1	29	1	wend	0.138488
plötsich	plötzlich	09-476-4-III-Seilbahn.csv	1	62	1	platsch	0.221182
freu	Frau	09-476-4-III-Seilbahn.csv	1	6	1	Frau	0.337209
schmft	schimpft	09-476-4-III-Seilbahn.csv	1	6	1	schuft	0.396769
warm	warum	09-476-4-III-Seilbahn.csv	1	5	1	warm	0.744498
schlt	spielt	09-476-4-III-Seilbahn.csv	1	5	1	schult	0.101032
Traffen	trafen	09-477-4-III-Seilbahn.csv	1	8	1	trafen	0.416235
zw	zu	09-477-4-III-Seilbahn.csv	4	18	4	zu	0.520575
antfortette	antwortete	09-477-4-III-Seilbahn.csv	1	6	1	antwortete	0.292924
oKey	okay	09-477-4-III-Seilbahn.csv	1	26	1	Okey	0.358191
ohle	olle	09-477-4-III-Seilbahn.csv	1	1	1	wolle	0.132707
becKommen	bekommen	09-477-4-III-Seilbahn.csv	1	31	1	bekommen	0.51827
grachte	krachte	09-477-4-III-Seilbahn.csv	1	4	1	krachte	0.49464
plötzlin	plötzlich	09-477-4-III-Seilbahn.csv	1	62	1	plötzlich	0.0691342
dwrch	durch	09-477-4-III-Seilbahn.csv	2	16	2	durch	0.520575
verzweiflet	verzweifelt	09-477-4-III-Seilbahn.csv	1	10	1	verzweifle	0.611935
schicherheit	Sicherheit	09-478-4-III-Seilbahn.csv	1	1	1	Sicherheit	0.676228
vackelig	wackelig	09-478-4-III-Seilbahn.csv	1	3	1	wackelig	0.348785
hecktisch	hektisch	09-478-4-III-Seilbahn.csv	1	2	1	Hertie	0.10303
entschuldrigten	entschuldigten	09-478-4-III-Seilbahn.csv	1	7	1	entschuldigten	0.62596
verschprachen	versprachen	09-478-4-III-Seilbahn.csv	1	1	1	versprachen	0.197584
egentwo	irgendwo	09-486-4-III-Seilbahn.csv	1	7	1	etwa	0.210797
Seilkabiene	Seilkabine	09-486-4-III-Seilbahn.csv	4	4	4	Sabine	0.117249
kaupt	kaputt	09-486-4-III-Seilbahn.csv	1	126	1	klaubt	0.111157
warren	waren	09-486-4-III-Seilbahn.csv	2	40	2	waren	1
gelihen	geliehen	09-489-4-III-Seilbahn.csv	1	1	1	Geleier	0.0718525
zürick	zurück	09-489-4-III-Seilbahn.csv	1	61	1	zurecht	0.0779509
stelte	stellte	09-489-4-III-Seilbahn.csv	2	5	2	stellte	0.551756
ferwiert	verwirrt	09-489-4-III-Seilbahn.csv	1	10	1	verwert	0.399637
Holtzstück	Holzstück	09-491-4-III-Seilbahn.csv	1	1	1	Holzstück	0.611935
Befestiege	Befestige	09-491-4-III-Seilbahn.csv	1	1	1	befestige	0.265979
steckte	streckte	09-491-4-III-Seilbahn.csv	1	2	1	steckte	0.748633
Nachberinn	Nachbarin	09-491-4-III-Seilbahn.csv	2	36	2	Nachbarin	0.259873
Fenstbank	Fensterbank	09-492-4-III-Seilbahn.csv	1	14	1	festband	0.0911047
fenstehr	Fenster	09-497-4-III-Seilbahn.csv	1	80	1	Fenster	0.618161
Fhenster	Fenster	09-497-4-III-Seilbahn.csv	1	80	1	Fenster	0.731247
wargon	Wagon	09-497-4-III-Seilbahn.csv	2	45	2	Manko	0.072058
stram	stramm	09-497-4-III-Seilbahn.csv	2	3	2	stramm	0.292487
nänlich	nämlich	09-497-4-III-Seilbahn.csv	1	21	1	nämlich	0.521457
vakelt	wackelt	09-497-4-III-Seilbahn.csv	1	17	1	fackelt	0.491723
Nachtbersvenstebank	Nachbarfensterbank	09-497-4-III-Seilbahn.csv	1	1	1	Nachtbersvenstebank	0
Nachtbar	Nachbar	09-497-4-III-Seilbahn.csv	1	16	1	Nachbar	0.31648
fan	fang	09-500-4-III-Seilbahn.csv	3	4	1	fand	1
erschracken	erschraken	09-500-4-III-Seilbahn.csv	1	2	1	erschraken	0.566887
Schvebeban	Schwebebahn	09-603-4-III-Seilbahn.csv	1	1	1	Schweben	0.198741
Fenstr	Fenster	09-603-4-III-Seilbahn.csv	1	80	1	Fenster	0.228415
Irgentwan	Irgendwann	09-603-4-III-Seilbahn.csv	1	2	1	irgendwann	0.243255
blig	Blick	09-603-4-III-Seilbahn.csv	1	1	1	blich	0.424512
stuk	Stück	09-604-4-III-Seilbahn.csv	1	7	1	Stück	1
