original|corrected|filename|freq_ori|freq_cor|freq_tup
Tedy|Teddy|09-692-4-III-Seilbahn.csv|36|117|36
fergesen|vergessen|09-692-4-III-Seilbahn.csv|38|139|38
bambos|Bambus|09-692-4-III-Seilbahn.csv|1|1|1
Tedy|Teddy|09-692-4-III-Seilbahn.csv|36|117|36
klapte|klappte|09-692-4-III-Seilbahn.csv|2|3|2
zeriss|zerriss|09-692-4-III-Seilbahn.csv|2|9|2
schri|schrie|09-692-4-III-Seilbahn.csv|8|13|8
kaput|kaputt|09-692-4-III-Seilbahn.csv|88|126|88
das|dass|09-692-4-III-Seilbahn.csv|985|1017|981
erger|Ärger|09-692-4-III-Seilbahn.csv|29|39|29
krigen|kriegen|09-692-4-III-Seilbahn.csv|7|7|7
das|dass|09-692-4-III-Seilbahn.csv|985|1017|981
sameln|sammeln|09-692-4-III-Seilbahn.csv|1|1|1
tuhen|tun|09-692-4-III-Seilbahn.csv|5|11|5
dan|dann|09-692-4-III-Seilbahn.csv|627|651|621
hepy|happy|09-692-4-III-Seilbahn.csv|1|1|1
hollen|holen|09-693-4-III-Seilbahn.csv|6|11|6
hausarest|Hausarrest|09-693-4-III-Seilbahn.csv|4|18|4
geschikten|geschickten|09-693-4-III-Seilbahn.csv|1|1|1
den|denn|09-693-4-III-Seilbahn.csv|122|119|117
idde|Idee|09-693-4-III-Seilbahn.csv|4|34|4
unsehre|unsere|09-693-4-III-Seilbahn.csv|1|1|1
Lieft|Lift|09-693-4-III-Seilbahn.csv|2|3|2
seiel|Seil|09-693-4-III-Seilbahn.csv|5|13|5
dan|dann|09-693-4-III-Seilbahn.csv|627|651|621
seiel|Seil|09-693-4-III-Seilbahn.csv|5|13|5
hällt|hält|09-693-4-III-Seilbahn.csv|5|24|5
Dan|Dann|09-693-4-III-Seilbahn.csv|188|197|185
kamm|kam|09-693-4-III-Seilbahn.csv|100|129|100
Lieft|Lift|09-693-4-III-Seilbahn.csv|2|3|2
seiel|Seil|09-693-4-III-Seilbahn.csv|5|13|5
seiel|Seil|09-693-4-III-Seilbahn.csv|5|13|5
vensterbank|Fensterbank|09-693-4-III-Seilbahn.csv|1|14|1
läste|löste|09-693-4-III-Seilbahn.csv|1|1|1
lieft|Lift|09-693-4-III-Seilbahn.csv|1|3|1
stürste|stürzte|09-693-4-III-Seilbahn.csv|1|3|1
nachtbar|Nachbar|09-693-4-III-Seilbahn.csv|2|16|2
sieh|sich|09-693-4-III-Seilbahn.csv|12|55|5
Freunt|Freund|10-001-4-IV-Weg.csv|5|21|5
Bark|Park|10-001-4-IV-Weg.csv|2|15|2
Früling|Frühling|10-001-4-IV-Weg.csv|2|2|2
komich|komisch|10-001-4-IV-Weg.csv|2|3|2
wusten|wussten|10-001-4-IV-Weg.csv|8|8|8
hta|hat|10-001-4-IV-Weg.csv|2|131|2
plöstlich|Plötzlich|10-001-4-IV-Weg.csv|3|117|2
weggerant|weggerannt|10-001-4-IV-Weg.csv|7|12|7
komt|kommt|10-001-4-IV-Weg.csv|54|69|54
hate|hatte|10-001-4-IV-Weg.csv|400|427|400
geschwiste|geschwitzte|10-001-4-IV-Weg.csv|2|2|2
hende|Hände|10-001-4-IV-Weg.csv|3|4|3
dan|dann|10-001-4-IV-Weg.csv|627|651|621
gerisen|gerissen|10-001-4-IV-Weg.csv|3|7|3
ide|Idee|10-001-4-IV-Weg.csv|12|34|12
nei|nein|10-001-4-IV-Weg.csv|2|5|2
anung|Ahnung|10-001-4-IV-Weg.csv|4|4|4
weggerant|weggerannt|10-001-4-IV-Weg.csv|7|12|7
ein-|ein|10-001-4-IV-Weg.csv|2|26|2
gesen|gesehen|10-001-4-IV-Weg.csv|33|97|33
filach|vielleicht|10-001-4-IV-Weg.csv|2|27|2
sons|sonst|10-001-4-IV-Weg.csv|4|9|4
verliren|verlieren|10-001-4-IV-Weg.csv|2|3|2
höfst|hüpft|10-001-4-IV-Weg.csv|2|12|2
yemand|jemand|10-002-4-IV-Weg.csv|3|46|3
yemand|jemand|10-002-4-IV-Weg.csv|3|46|3
Plakarte|Plakate|10-005-4-IV-Weg.csv|15|88|15
Zu-Hause|Zuhause|10-005-4-IV-Weg.csv|1|2|1
Nachicht|Nachricht|10-005-4-IV-Weg.csv|2|4|2
Lolly|Lolli|10-005-4-IV-Weg.csv|42|259|42
in-|in|10-005-4-IV-Weg.csv|2|21|1
Wärend|Während|10-005-4-IV-Weg.csv|1|5|1
Lolly|Lolli|10-005-4-IV-Weg.csv|42|259|42
umamen|umarmen|10-005-4-IV-Weg.csv|9|15|9
ist|isst|10-005-4-IV-Weg.csv|55|57|54
kanm|kam|10-018-4-IV-Weg.csv|2|129|1
kamm|kam|10-018-4-IV-Weg.csv|100|129|100
Esse|Essen|10-018-4-IV-Weg.csv|1|18|1
Plakte|Plakate|10-021-4-IV-Weg.csv|5|88|5
Thesa|Tesa|10-021-4-IV-Weg.csv|1|1|1
Telepfon|Telefon|10-021-4-IV-Weg.csv|3|39|3
weite|weinte|10-021-4-IV-Weg.csv|10|11|7
erzahlte|erzählte|10-021-4-IV-Weg.csv|1|1|1
Wist|Weißt|10-021-4-IV-Weg.csv|1|3|1
öfnte|öffnete|10-021-4-IV-Weg.csv|1|9|1
Fröhte|freute|10-021-4-IV-Weg.csv|1|5|1
hate|hatte|10-021-4-IV-Weg.csv|400|427|400
führ|für|10-021-4-IV-Weg.csv|3|16|2
das|dass|10-024-4-IV-Weg.csv|985|1017|981
kreuzun|Kreuzung|10-024-4-IV-Weg.csv|1|2|1
jetz|jetzt|10-024-4-IV-Weg.csv|17|75|17
nar|ner|10-024-4-IV-Weg.csv|3|2|1
das|dass|10-024-4-IV-Weg.csv|985|1017|981
hengte|hängte|10-025-4-IV-Weg.csv|9|23|9
Telefohnnummer|Telefonnummer|10-025-4-IV-Weg.csv|1|33|1
das|dass|10-025-4-IV-Weg.csv|985|1017|981
sofohrt|sofort|10-025-4-IV-Weg.csv|1|24|1
das|dass|10-025-4-IV-Weg.csv|985|1017|981
dierekt|direkt|10-025-4-IV-Weg.csv|2|13|2
dar|da|10-025-4-IV-Weg.csv|58|86|51
währst|wärst|10-025-4-IV-Weg.csv|1|1|1
bekahm|bekam|10-025-4-IV-Weg.csv|1|18|1
henkt|hängt|10-026-4-IV-Weg.csv|31|158|31
blarkarte|Plakate|10-026-4-IV-Weg.csv|1|88|1
ferloren|verloren|10-026-4-IV-Weg.csv|18|52|18
rahm|ran|10-026-4-IV-Weg.csv|1|4|1
and|an|10-026-4-IV-Weg.csv|10|15|4
kefunden|gefunden|10-026-4-IV-Weg.csv|3|40|3
Plareate|Plakate|10-026-4-IV-Weg.csv|1|88|1
gehsehen|gesehen|10-026-4-IV-Weg.csv|14|97|14
kliengeln|klingeln|10-026-4-IV-Weg.csv|2|7|2
and|an|10-026-4-IV-Weg.csv|10|15|4
Loli|Lolli|10-026-4-IV-Weg.csv|113|259|113
Loli|Lolli|10-026-4-IV-Weg.csv|113|259|113
wil|will|10-026-4-IV-Weg.csv|95|157|95
Loli|Lolli|10-026-4-IV-Weg.csv|113|259|113
ist|isst|10-026-4-IV-Weg.csv|55|57|54
ganß|ganz|10-026-4-IV-Weg.csv|1|48|1
vermist|vermisst|10-028-4-IV-Weg.csv|40|78|40
hatt|hat|10-028-4-IV-Weg.csv|68|131|67
getz|gehts|10-028-4-IV-Weg.csv|2|6|2
das|dass|10-028-4-IV-Weg.csv|985|1017|981
geth|geht|10-028-4-IV-Weg.csv|1|85|1
hatt|hat|10-028-4-IV-Weg.csv|68|131|67
hund|Hand|10-028-4-IV-Weg.csv|1|22|1
belt|bellt|10-028-4-IV-Weg.csv|91|138|91
forh|vor|10-028-4-IV-Weg.csv|2|66|2
fuf|wuff|10-028-4-IV-Weg.csv|3|39|3
fuf|wuff|10-028-4-IV-Weg.csv|3|39|3
fuf|wuff|10-028-4-IV-Weg.csv|3|39|3
omamen|umarmen|10-028-4-IV-Weg.csv|1|15|1
ist|isst|10-028-4-IV-Weg.csv|55|57|54
ales|alles|10-028-4-IV-Weg.csv|35|37|34
Settel|Zettel|10-029-4-IV-Weg.csv|1|16|1
auszieht|aussieht|10-029-4-IV-Weg.csv|1|5|1
schin|schön|10-029-4-IV-Weg.csv|2|5|2
den|denn|10-029-4-IV-Weg.csv|122|119|117
Loli|Lolli|10-029-4-IV-Weg.csv|113|259|113
Hau|Wau|10-029-4-IV-Weg.csv|6|13|6
HAU|WAU|10-029-4-IV-Weg.csv|4|4|4
drehete|drehte|10-029-4-IV-Weg.csv|1|8|1
das|dass|10-029-4-IV-Weg.csv|985|1017|981
Hau|Wau|10-029-4-IV-Weg.csv|6|13|6
HAU|WAU|10-029-4-IV-Weg.csv|4|4|4
HAU|WAU|10-029-4-IV-Weg.csv|4|4|4
HAU|WAU|10-029-4-IV-Weg.csv|4|4|4
Lolipop|Lollipop|10-029-4-IV-Weg.csv|19|44|19
Baken|Backen|10-029-4-IV-Weg.csv|1|1|1
das|dass|10-029-4-IV-Weg.csv|985|1017|981
Mädchen's|Mädchens|10-029-4-IV-Weg.csv|2|2|2
das|dass|10-029-4-IV-Weg.csv|985|1017|981
Mädchen's|Mädchens|10-029-4-IV-Weg.csv|2|2|2
ausser|außer|10-029-4-IV-Weg.csv|1|10|1
angerand|angerannt|10-031-4-IV-Weg.csv|3|9|3
fileicht|vielleicht|10-035-4-IV-Weg.csv|7|27|7
drausen|draußen|10-035-4-IV-Weg.csv|54|74|54
henkt|hängt|10-035-4-IV-Weg.csv|31|158|31
plözlich|plötzlich|10-035-4-IV-Weg.csv|19|62|19
kanst|kannst|10-035-4-IV-Weg.csv|14|16|13
kla|klar|10-035-4-IV-Weg.csv|3|4|3
komt|kommt|10-035-4-IV-Weg.csv|54|69|54
Lolly|Lolli|10-035-4-IV-Weg.csv|42|259|42
Süchplakate|Suchplakate|10-037-4-IV-Weg.csv|1|1|1
lies|ließ|10-037-4-IV-Weg.csv|17|24|17
geschoßen|geschossen|10-037-4-IV-Weg.csv|1|1|1
sonigen|sonnigen|10-044-4-IV-Weg.csv|8|14|8
wende|Wände|10-044-4-IV-Weg.csv|2|6|2
geschelt|geschellt|10-044-4-IV-Weg.csv|2|2|2
das|dass|10-044-4-IV-Weg.csv|985|1017|981
hatt|hat|10-044-4-IV-Weg.csv|68|131|67
bietet|bittet|10-044-4-IV-Weg.csv|1|1|1
Dinstag|Dienstag|10-045-4-IV-Weg.csv|1|1|1
beschloß|beschloss|10-045-4-IV-Weg.csv|3|4|3
Aufhengen|Aufhängen|10-045-4-IV-Weg.csv|1|2|1
trauig|traurig|10-045-4-IV-Weg.csv|4|119|4
eckstra|extra|10-045-4-IV-Weg.csv|1|6|1
richt|riecht|10-045-4-IV-Weg.csv|9|8|8
neueschkeiten|Neuigkeiten|10-045-4-IV-Weg.csv|1|1|1
umamte|umarmte|10-045-4-IV-Weg.csv|5|16|5
drausen|draußen|10-049-4-IV-Weg.csv|54|74|54
zetel|Zettel|10-049-4-IV-Weg.csv|8|16|8
fon|von|10-049-4-IV-Weg.csv|63|76|61
watet|wartet|10-049-4-IV-Weg.csv|22|67|22
imer|immer|10-049-4-IV-Weg.csv|45|59|45
Loss|los|10-049-4-IV-Weg.csv|1|9|1
in|ihn|10-049-4-IV-Weg.csv|261|270|260
Herr|her|10-049-4-IV-Weg.csv|1|7|1
belt|bellt|10-049-4-IV-Weg.csv|91|138|91
drausen|draußen|10-049-4-IV-Weg.csv|54|74|54
das|dass|10-052-4-IV-Weg.csv|985|1017|981
Ürgendwan|Irgendwann|10-052-4-IV-Weg.csv|1|2|1
Lolliepop|Lollipop|10-052-4-IV-Weg.csv|1|44|1
hig|hing|10-054-4-IV-Weg.csv|2|4|2
Telefohn|Telefon|10-054-4-IV-Weg.csv|4|39|4
Telefohn|Telefon|10-054-4-IV-Weg.csv|4|39|4
bein|beim|10-054-4-IV-Weg.csv|4|4|3
vermist|vermisst|10-058-4-IV-Weg.csv|40|78|40
hengt|hängt|10-058-4-IV-Weg.csv|93|158|93
anrruf|Anruf|10-058-4-IV-Weg.csv|1|12|1
par|paar|10-058-4-IV-Weg.csv|24|40|23
nichs|nichts|10-058-4-IV-Weg.csv|10|25|10
pasiert|passiert|10-058-4-IV-Weg.csv|22|75|22
wuste|wusste|10-058-4-IV-Weg.csv|38|42|38
das|dass|10-058-4-IV-Weg.csv|985|1017|981
pasiert|passiert|10-058-4-IV-Weg.csv|22|75|22
Lusa|Lutscher|10-058-4-IV-Weg.csv|3|56|3
Lusa|Lutscher|10-058-4-IV-Weg.csv|3|56|3
wahr|war|10-060-4-IV-Weg.csv|51|109|51
das|dass|10-060-4-IV-Weg.csv|985|1017|981
tuen|tun|10-060-4-IV-Weg.csv|3|11|3
wahren|waren|10-060-4-IV-Weg.csv|7|40|7
wahr|war|10-060-4-IV-Weg.csv|51|109|51
wahr|war|10-060-4-IV-Weg.csv|51|109|51
arsen|aßen|10-060-4-IV-Weg.csv|1|1|1
wahr|war|10-060-4-IV-Weg.csv|51|109|51
verchwwnden|verschwunden|10-061-4-IV-Weg.csv|1|41|1
hengte|hängte|10-061-4-IV-Weg.csv|9|23|9
Werend|Während|10-061-4-IV-Weg.csv|3|5|3
nächten|nächsten|10-061-4-IV-Weg.csv|1|34|1
awfhengte|aufhängte|10-061-4-IV-Weg.csv|1|1|1
Steck-briefe|Steckbriefe|10-061-4-IV-Weg.csv|1|23|1
Haws|Haus|10-061-4-IV-Weg.csv|1|3|1
Hwndefwtter|Hundefutter|10-061-4-IV-Weg.csv|1|23|1
Hofnwng|Hoffnung|10-061-4-IV-Weg.csv|1|9|1
das|dass|10-061-4-IV-Weg.csv|985|1017|981
zwrückkehrte|zurückkehrte|10-061-4-IV-Weg.csv|1|1|1
Dan|Dann|10-061-4-IV-Weg.csv|188|197|185
wud|und|10-061-4-IV-Weg.csv|1|106|1
nwmer|Nummer|10-061-4-IV-Weg.csv|1|28|1
awgeregt|aufgeregt|10-061-4-IV-Weg.csv|1|7|1
eihnen|einen|10-061-4-IV-Weg.csv|1|11|1
wnd|und|10-061-4-IV-Weg.csv|5|106|5
weinent|weinend|10-061-4-IV-Weg.csv|13|15|13
dw|du|10-061-4-IV-Weg.csv|1|14|1
warwm|warum|10-061-4-IV-Weg.csv|1|5|1
zw|zu|10-061-4-IV-Weg.csv|4|18|4
genomen|genommen|10-061-4-IV-Weg.csv|39|41|39
in|ihn|10-061-4-IV-Weg.csv|261|270|260
awf|auf|10-061-4-IV-Weg.csv|3|17|3
wnd|und|10-061-4-IV-Weg.csv|5|106|5
glei|gleich|10-061-4-IV-Weg.csv|1|7|1
awf|auf|10-061-4-IV-Weg.csv|3|17|3
Aws|Aus|10-061-4-IV-Weg.csv|1|4|1
Frewdentränen|Freudentränen|10-061-4-IV-Weg.csv|1|36|1
Frölich|fröhlich|10-061-4-IV-Weg.csv|10|92|7
wngeduldich|ungeduldig|10-061-4-IV-Weg.csv|1|2|1
Minwten|Minuten|10-061-4-IV-Weg.csv|1|3|1
schaate|schaute|10-061-4-IV-Weg.csv|1|3|1
aws|aus|10-061-4-IV-Weg.csv|1|15|1
raws|raus|10-061-4-IV-Weg.csv|1|26|1
wnd|und|10-061-4-IV-Weg.csv|5|106|5
wmarnnte|umarmte|10-061-4-IV-Weg.csv|1|16|1
Loli|Lolli|10-061-4-IV-Weg.csv|113|259|113
zwm|zum|10-061-4-IV-Weg.csv|1|11|1
fro|froh|10-061-4-IV-Weg.csv|23|35|23
wider|wieder|10-061-4-IV-Weg.csv|178|207|178
zw|zu|10-061-4-IV-Weg.csv|4|18|4
trauig|traurig|10-062-4-IV-Weg.csv|4|119|4
voLorn|verloren|10-062-4-IV-Weg.csv|1|52|1
hengt|hängt|10-062-4-IV-Weg.csv|93|158|93
Leckali|Leckerli|10-062-4-IV-Weg.csv|1|6|1
hingestelt|hingestellt|10-062-4-IV-Weg.csv|8|11|8
stieft|Stift|10-062-4-IV-Weg.csv|2|24|2
valorn|verloren|10-062-4-IV-Weg.csv|1|52|1
hade|habe|10-062-4-IV-Weg.csv|7|16|5
dei|bei|10-062-4-IV-Weg.csv|5|16|5
wiel|will|10-062-4-IV-Weg.csv|52|157|47
Belln|Bellen|10-062-4-IV-Weg.csv|1|8|1
okej|okay|10-062-4-IV-Weg.csv|4|26|4
gieb|gib|10-062-4-IV-Weg.csv|5|7|5
okej|okay|10-062-4-IV-Weg.csv|4|26|4
okej|okay|10-062-4-IV-Weg.csv|4|26|4
dar|da|10-062-4-IV-Weg.csv|58|86|51
giebt|gibt|10-062-4-IV-Weg.csv|16|42|15
Loli|Lolli|10-062-4-IV-Weg.csv|113|259|113
sofat|sofort|10-063-4-IV-Weg.csv|1|24|1
gibs|gibts|10-063-4-IV-Weg.csv|2|2|2
aufgehaltet|aufgeheitert|10-063-4-IV-Weg.csv|1|1|1
freundesträngen|Freudentränen|10-063-4-IV-Weg.csv|1|36|1
das|dass|10-063-4-IV-Weg.csv|985|1017|981
Weihnen|weinen|10-064-4-IV-Weg.csv|1|5|1
wahrtet|wartet|10-064-4-IV-Weg.csv|3|67|3
das|dass|10-064-4-IV-Weg.csv|985|1017|981
passirt|passiert|10-064-4-IV-Weg.csv|11|75|11
neh|ne|10-064-4-IV-Weg.csv|1|1|1
idde|Idee|10-064-4-IV-Weg.csv|4|34|4
das|dass|10-064-4-IV-Weg.csv|985|1017|981
richt|riecht|10-064-4-IV-Weg.csv|9|8|8
nahr|nach|10-064-4-IV-Weg.csv|2|37|1
keina|keiner|10-064-4-IV-Weg.csv|6|12|6
ahngerufen|angerufen|10-064-4-IV-Weg.csv|1|11|1
nahhause|nachhause|10-064-4-IV-Weg.csv|1|10|1
dan|dann|10-064-4-IV-Weg.csv|627|651|621
nimt|nimmt|10-064-4-IV-Weg.csv|45|56|44
hören|Hörer|10-064-4-IV-Weg.csv|2|5|2
den|denn|10-064-4-IV-Weg.csv|122|119|117
bedrukter|bedrückter|10-064-4-IV-Weg.csv|1|1|1
stine|Stimme|10-064-4-IV-Weg.csv|1|6|1
traurich|traurig|10-064-4-IV-Weg.csv|54|119|54
weis|weiß|10-064-4-IV-Weg.csv|23|30|23
das|dass|10-064-4-IV-Weg.csv|985|1017|981
forh|vor|10-064-4-IV-Weg.csv|2|66|2
lis|ließ|10-064-4-IV-Weg.csv|4|24|4
Fuller|Füller|10-064-4-IV-Weg.csv|3|18|3
kamm|kam|10-064-4-IV-Weg.csv|100|129|100
lolly|Lolli|10-064-4-IV-Weg.csv|6|259|6
nahn|nahm|10-064-4-IV-Weg.csv|1|18|1
hunga|Hunger|10-064-4-IV-Weg.csv|1|8|1
vermist|vermisst|10-065-4-IV-Weg.csv|40|78|40
nimt|nimmt|10-065-4-IV-Weg.csv|45|56|44
das|dass|10-065-4-IV-Weg.csv|985|1017|981
im|ihm|10-065-4-IV-Weg.csv|60|61|58
das|dass|10-065-4-IV-Weg.csv|985|1017|981
Das|dass|10-065-4-IV-Weg.csv|41|1017|30
im|ihm|10-065-4-IV-Weg.csv|60|61|58
Fuller|Füller|10-065-4-IV-Weg.csv|3|18|3
glingelt|klingelt|10-065-4-IV-Weg.csv|3|66|3
gekomen|gekommen|10-065-4-IV-Weg.csv|10|26|10
Lollypop|Lollipop|10-065-4-IV-Weg.csv|4|44|4
wol|wohl|10-065-4-IV-Weg.csv|3|10|3
glucklich|glücklich|10-065-4-IV-Weg.csv|12|163|12
Steckbrife|Steckbriefe|10-068-4-IV-Weg.csv|7|23|7
Telefonnumer|Telefonnummer|10-068-4-IV-Weg.csv|15|33|15
adrese|Adresse|10-068-4-IV-Weg.csv|5|11|5
nachmitag|Nachmittag|10-068-4-IV-Weg.csv|2|8|2
das|dass|10-068-4-IV-Weg.csv|985|1017|981
pasiert|passiert|10-068-4-IV-Weg.csv|22|75|22
das|dass|10-068-4-IV-Weg.csv|985|1017|981
das|dass|10-068-4-IV-Weg.csv|985|1017|981
das|dass|10-068-4-IV-Weg.csv|985|1017|981
das|dass|10-068-4-IV-Weg.csv|985|1017|981
lies|ließ|10-068-4-IV-Weg.csv|17|24|17
drine|drin|10-068-4-IV-Weg.csv|13|25|13
fresnapf|Fressnapf|10-068-4-IV-Weg.csv|4|15|4
hate|hatte|10-068-4-IV-Weg.csv|400|427|400
Loli|Lolli|10-068-4-IV-Weg.csv|113|259|113
hoffnug|Hoffnung|10-073-4-IV-Weg.csv|1|9|1
das|dass|10-073-4-IV-Weg.csv|985|1017|981
gemaldet|gemeldet|10-073-4-IV-Weg.csv|1|3|1
for|vor|10-073-4-IV-Weg.csv|48|66|48
klinget|klingelt|10-073-4-IV-Weg.csv|6|66|6
sofor|sofort|10-073-4-IV-Weg.csv|4|24|4
das|dass|10-073-4-IV-Weg.csv|985|1017|981
das|dass|10-074-4-IV-Weg.csv|985|1017|981
das|dass|10-074-4-IV-Weg.csv|985|1017|981
schnekte|schenkte|10-074-4-IV-Weg.csv|1|5|1
spatzieren|spazieren|10-074-4-IV-Weg.csv|19|116|19
traurik|traurig|10-075-4-IV-Weg.csv|5|119|5
Plakarte|Plakate|10-075-4-IV-Weg.csv|15|88|15
nesten|nächsten|10-075-4-IV-Weg.csv|2|34|2
Kulie|Kuli|10-075-4-IV-Weg.csv|3|5|3
Plözlich|Plötzlich|10-075-4-IV-Weg.csv|47|117|45
Kanst|Kannst|10-075-4-IV-Weg.csv|4|6|4
hegt|hängt|10-077-4-IV-Weg.csv|5|158|5
Lollie|Lolli|10-077-4-IV-Weg.csv|3|259|3
sonniegen|sonnigen|10-078-4-IV-Weg.csv|1|14|1
seher|sehr|10-078-4-IV-Weg.csv|8|67|7
Stat|Stadt|10-078-4-IV-Weg.csv|3|27|3
Plözlich|Plötzlich|10-078-4-IV-Weg.csv|47|117|45
schnel|schnell|10-078-4-IV-Weg.csv|60|76|60
das|dass|10-078-4-IV-Weg.csv|985|1017|981
nicht's|nichts|10-078-4-IV-Weg.csv|1|25|1
paziert|passiert|10-078-4-IV-Weg.csv|1|75|1
verlorende|verlorene|10-080-4-IV-Weg.csv|1|16|1
stekbrife|Steckbriefe|10-080-4-IV-Weg.csv|2|23|2
Traurich|Traurig|10-080-4-IV-Weg.csv|2|1|1
Plotzlich|Plötzlich|10-080-4-IV-Weg.csv|27|117|26
gig|ging|10-080-4-IV-Weg.csv|1|19|1
Traurich|traurig|10-080-4-IV-Weg.csv|2|119|1
anz|ans|10-080-4-IV-Weg.csv|5|6|4
strasse|Straße|10-080-4-IV-Weg.csv|2|9|2
wen|wenn|10-080-4-IV-Weg.csv|40|46|40
fobei|vorbei|10-080-4-IV-Weg.csv|3|20|3
kligelte|klingelte|10-080-4-IV-Weg.csv|3|23|3
entlich|endlich|10-080-4-IV-Weg.csv|10|20|10
gelipten|geliebten|10-080-4-IV-Weg.csv|1|1|1
reingelasen|reingelassen|10-080-4-IV-Weg.csv|1|1|1
glüklich|glücklich|10-080-4-IV-Weg.csv|54|163|54
das|dass|10-080-4-IV-Weg.csv|985|1017|981
wider|wieder|10-080-4-IV-Weg.csv|178|207|178
garb|gab|10-080-4-IV-Weg.csv|3|10|3
risigen|riesigen|10-080-4-IV-Weg.csv|2|2|2
Loli|Lolli|10-080-4-IV-Weg.csv|113|259|113
Plakast|Plakat|10-082-4-IV-Weg.csv|1|15|1
vot|vor|10-082-4-IV-Weg.csv|1|66|1
getahn|getan|10-082-4-IV-Weg.csv|4|11|4
Names|namens|10-082-4-IV-Weg.csv|1|3|1
dern|den|10-082-4-IV-Weg.csv|1|103|1
öffen|öffnet|10-082-4-IV-Weg.csv|1|4|1
frißt|frisst|10-082-4-IV-Weg.csv|1|38|1
cirka.|circa|10-085-4-IV-Weg.csv|1|1|1
dan|dran|10-085-4-IV-Weg.csv|627|9|1
bischen|bisschen|10-085-4-IV-Weg.csv|20|57|20
alsu|also|10-085-4-IV-Weg.csv|1|2|1
fohr|vor|10-085-4-IV-Weg.csv|7|66|7
guab|gab|10-085-4-IV-Weg.csv|1|10|1
Lolly|Lolli|10-085-4-IV-Weg.csv|42|259|42
hengt|hängt|10-088-4-IV-Weg.csv|93|158|93
Jeman|jemand|10-088-4-IV-Weg.csv|2|46|2
bischen|bisschen|10-088-4-IV-Weg.csv|20|57|20
gereded|geredet|10-088-4-IV-Weg.csv|1|1|1
dan|dann|10-088-4-IV-Weg.csv|627|651|621
loli|Lolli|10-088-4-IV-Weg.csv|32|259|32
loli|Lolli|10-088-4-IV-Weg.csv|32|259|32
vermisten|vermissten|10-090-4-IV-Weg.csv|2|2|2
Freundesträhnen|Freudentränen|10-090-4-IV-Weg.csv|1|36|1
Lolipop|Lollipop|10-090-4-IV-Weg.csv|19|44|19
das|dass|10-091-4-IV-Weg.csv|985|1017|981
das|dass|10-091-4-IV-Weg.csv|985|1017|981
durchgelekt|durchgeleckt|10-091-4-IV-Weg.csv|1|1|1
Trenen|Tränen|10-091-4-IV-Weg.csv|10|15|10
vermist|vermisst|10-092-4-IV-Weg.csv|40|78|40
begonen|begonnen|10-092-4-IV-Weg.csv|4|4|4
vermist|vermisst|10-092-4-IV-Weg.csv|40|78|40
hengt|hängt|10-092-4-IV-Weg.csv|93|158|93
weind|weint|10-092-4-IV-Weg.csv|45|67|45
vermist|vermisst|10-092-4-IV-Weg.csv|40|78|40
das|dass|10-092-4-IV-Weg.csv|985|1017|981
freud|freut|10-092-4-IV-Weg.csv|11|42|10
vermist|vermisst|10-092-4-IV-Weg.csv|40|78|40
Sied|Sieht|10-092-4-IV-Weg.csv|2|1|1
dakel|Dackel|10-092-4-IV-Weg.csv|1|2|1
sied|sieht|10-092-4-IV-Weg.csv|29|159|28
hir|hier|10-092-4-IV-Weg.csv|52|55|50
geb|gebe|10-092-4-IV-Weg.csv|2|1|1
Lolippop|Lollipop|10-092-4-IV-Weg.csv|1|44|1
das|dass|10-092-4-IV-Weg.csv|985|1017|981
heiß|heißt|10-095-4-IV-Weg.csv|2|23|2
kamm|kam|10-095-4-IV-Weg.csv|100|129|100
hällt|hält|10-095-4-IV-Weg.csv|5|24|5
TIPS|TIPPS|10-095-4-IV-Weg.csv|1|1|1
for|vor|10-095-4-IV-Weg.csv|48|66|48
wallen|fallen|10-095-4-IV-Weg.csv|1|25|1
for|vor|10-095-4-IV-Weg.csv|48|66|48
Lolly|Lolli|10-095-4-IV-Weg.csv|42|259|42
Lolly|Lolli|10-095-4-IV-Weg.csv|42|259|42
wider|wieder|10-095-4-IV-Weg.csv|178|207|178
wakelte|wackelte|10-095-4-IV-Weg.csv|9|9|9
beteutet|bedeutet|10-095-4-IV-Weg.csv|1|1|1
is|ist|10-097-4-IV-Weg.csv|19|33|16
drann|dran|10-097-4-IV-Weg.csv|4|9|4
denn|den|10-097-4-IV-Weg.csv|88|103|87
hir|hier|10-097-4-IV-Weg.csv|52|55|50
is|ist|10-097-4-IV-Weg.csv|19|33|16
Dan|Dann|10-100-4-IV-Weg.csv|188|197|185
krigt|kriegt|10-100-4-IV-Weg.csv|17|51|17
dan|Dann|10-100-4-IV-Weg.csv|627|197|4
Wor|war|10-100-4-IV-Weg.csv|1|109|1
bendet|beendet|10-100-4-IV-Weg.csv|1|1|1
Fenstehr|Fenster|10-100-4-IV-Weg.csv|3|80|3
sied|sieht|10-100-4-IV-Weg.csv|29|159|28
ummarmmt|umarmt|10-100-4-IV-Weg.csv|1|40|1
Lolly|Lolli|10-102-4-IV-Weg.csv|42|259|42
kammen|kamen|10-104-4-IV-Weg.csv|16|19|16
vermist|vermisst|10-105-4-IV-Weg.csv|40|78|40
Daswegen|Deswegen|10-105-4-IV-Weg.csv|2|3|2
hengt|hängt|10-105-4-IV-Weg.csv|93|158|93
überal|überall|10-105-4-IV-Weg.csv|24|35|24
Plakarte|Plakate|10-105-4-IV-Weg.csv|15|88|15
