original|corrected|filename|freq_ori|freq_cor|freq_tup
düch|durch|09-249-4-III-Seilbahn.csv|1|16|1
verwirte|verwirrte|09-255-4-III-Seilbahn.csv|1|1|1
Zimmervebot|Zimmerverbot|09-255-4-III-Seilbahn.csv|1|1|1
weot|weit|09-255-4-III-Seilbahn.csv|1|1|1
Fänstas|Fensters|09-261-4-III-Seilbahn.csv|1|1|1
denen|deinen|09-261-4-III-Seilbahn.csv|1|1|1
Fänster|Fenster|09-261-4-III-Seilbahn.csv|4|80|4
tuhe|tue|09-261-4-III-Seilbahn.csv|1|1|1
nahr|nah|09-261-4-III-Seilbahn.csv|2|1|1
überrast|überrascht|09-261-4-III-Seilbahn.csv|1|11|1
Dar|Das|09-262-4-III-Seilbahn.csv|17|4|1
Graten|Garten|09-262-4-III-Seilbahn.csv|1|1|1
Korm|Korb|09-262-4-III-Seilbahn.csv|2|1|1
Teddyber|Teddybär|09-262-4-III-Seilbahn.csv|3|73|3
ham|kam|09-262-4-III-Seilbahn.csv|3|129|1
Passiren|passieren|09-262-4-III-Seilbahn.csv|2|11|2
Schlan|Schlamm|09-262-4-III-Seilbahn.csv|1|1|1
böre|böse|09-262-4-III-Seilbahn.csv|1|2|1
Losgehlassen|losgelassen|09-262-4-III-Seilbahn.csv|1|23|1
honzentriert|konzentriert|09-262-4-III-Seilbahn.csv|1|11|1
Misgeschick|Missgeschick|09-264-4-III-Seilbahn.csv|1|2|1
ine|in|09-265-4-III-Seilbahn.csv|2|21|1
schuenken|schwenken|09-265-4-III-Seilbahn.csv|1|1|1
indere|andere|09-265-4-III-Seilbahn.csv|1|5|1
Fuau|Frau|09-265-4-III-Seilbahn.csv|1|6|1
trotztem|trotzdem|09-265-4-III-Seilbahn.csv|1|10|1
ino|ins|09-265-4-III-Seilbahn.csv|1|16|1
Vadamt|verdammt|09-265-4-III-Seilbahn.csv|1|1|1
Teddie|Teddy|09-265-4-III-Seilbahn.csv|1|117|1
Fensterhanck|Fensterbank|09-265-4-III-Seilbahn.csv|1|14|1
Dedybären|Teddybären|09-268-4-III-Seilbahn.csv|1|6|1
gesickt|geschickt|09-268-4-III-Seilbahn.csv|1|2|1
stirste|stürzte|09-268-4-III-Seilbahn.csv|1|3|1
Kappute|kaputte|09-268-4-III-Seilbahn.csv|1|22|1
Dadybär|Teddybär|09-268-4-III-Seilbahn.csv|2|73|2
sicn|sich|09-268-4-III-Seilbahn.csv|1|55|1
anerefen|angerufen|09-268-4-III-Seilbahn.csv|1|11|1
asert|ersetzt|09-268-4-III-Seilbahn.csv|1|1|1
wonen|wohnen|09-270-4-III-Seilbahn.csv|1|1|1
Werenddessen|Währenddessen|09-270-4-III-Seilbahn.csv|1|1|1
fähren|fahren|09-270-4-III-Seilbahn.csv|1|9|1
Bewoner|Bewohner|09-270-4-III-Seilbahn.csv|1|2|1
wid|wird|09-275-4-III-Seilbahn.csv|2|27|1
stuck|Stück|09-275-4-III-Seilbahn.csv|1|7|1
befesticht|befestigt|09-275-4-III-Seilbahn.csv|1|15|1
funkistonirt|funktioniert|09-275-4-III-Seilbahn.csv|1|2|1
lüst|löst|09-275-4-III-Seilbahn.csv|1|3|1
enstuldicken|entschuldigen|09-275-4-III-Seilbahn.csv|1|4|1
enstuldigung|Entschuldigung|09-275-4-III-Seilbahn.csv|1|10|1
angenomen|angenommen|09-275-4-III-Seilbahn.csv|1|1|1
lepten|lebten|09-275-4-III-Seilbahn.csv|1|1|1
Sailban|Seilbahn|09-277-4-III-Seilbahn.csv|1|48|1
Nachbern|Nachbarn|09-277-4-III-Seilbahn.csv|2|3|2
fahrren|fahren|09-277-4-III-Seilbahn.csv|1|9|1
Wagonge|Wagon|09-277-4-III-Seilbahn.csv|1|45|1
War|Was|09-277-4-III-Seilbahn.csv|1|1|1
wakkeln|wackeln|09-279-4-III-Seilbahn.csv|1|3|1
Kabbine|Kabine|09-279-4-III-Seilbahn.csv|1|3|1
erschrokken|erschrocken|09-279-4-III-Seilbahn.csv|1|38|1
erschtaund|erstaunt|09-279-4-III-Seilbahn.csv|1|7|1
rübber|rüber|09-284-4-III-Seilbahn.csv|1|7|1
Grif|Griff|09-284-4-III-Seilbahn.csv|1|2|1
Gesichtsausdruk|Gesichtsausdruck|09-284-4-III-Seilbahn.csv|1|2|1
Werent|Während|09-285-4-III-Seilbahn.csv|1|5|1
Las|Lass|09-286-4-III-Seilbahn.csv|1|1|1
befstigt|befestigt|09-286-4-III-Seilbahn.csv|1|15|1
befestigete|befestigte|09-286-4-III-Seilbahn.csv|1|8|1
Godel|Gondel|09-286-4-III-Seilbahn.csv|1|48|1
klapen|klappen|09-286-4-III-Seilbahn.csv|2|2|2
rutchen|rutschen|09-286-4-III-Seilbahn.csv|1|1|1
Glascheibe|Glasscheibe|09-286-4-III-Seilbahn.csv|1|1|1
enschudickt|entschuldigt|09-286-4-III-Seilbahn.csv|1|2|1
Schärben|Scherben|09-287-4-III-Seilbahn.csv|1|1|1
Fenster-bank|Fensterbank|09-287-4-III-Seilbahn.csv|1|14|1
wikel|wickel|09-288-4-III-Seilbahn.csv|1|1|1
säzt|setzt|09-288-4-III-Seilbahn.csv|1|20|1
dunter|drunter|09-288-4-III-Seilbahn.csv|1|3|1
wont|wohnt|09-288-4-III-Seilbahn.csv|1|2|1
Fesntenerbank|Fensterbank|09-288-4-III-Seilbahn.csv|1|14|1
tragich|tragisch|09-288-4-III-Seilbahn.csv|1|1|1
Tedyybärumfall|Teddybärunfall|09-290-4-III-Seilbahn.csv|1|1|1
Teddyybär|Teddybär|09-290-4-III-Seilbahn.csv|1|73|1
waggong|Waggon|09-290-4-III-Seilbahn.csv|1|2|1
wagongt|Wagon|09-290-4-III-Seilbahn.csv|3|45|3
stehckt|steckt|09-290-4-III-Seilbahn.csv|1|4|1
waagngog|Wagon|09-290-4-III-Seilbahn.csv|1|45|1
Tädyy|Teddy|09-290-4-III-Seilbahn.csv|2|117|2
Fensterbant|Fensterbank|09-290-4-III-Seilbahn.csv|1|14|1
Stubenarest|Stubenarrest|09-291-4-III-Seilbahn.csv|1|3|1
schmies|schmiss|09-291-4-III-Seilbahn.csv|1|7|1
entäuscht|enttäuscht|09-291-4-III-Seilbahn.csv|2|8|2
saagte|sagte|09-291-4-III-Seilbahn.csv|1|39|1
hausarest|Hausarrest|09-293-4-III-Seilbahn.csv|4|18|4
konnt|konnte|09-293-4-III-Seilbahn.csv|1|31|1
Lies|ließ|09-294-4-III-Seilbahn.csv|1|24|1
TeddySunt-man|Teddy-Stuntman|09-298-4-III-Seilbahn.csv|1|1|1
fars|fast|09-299-4-III-Seilbahn.csv|1|22|1
kachte|krachte|09-299-4-III-Seilbahn.csv|1|4|1
passiren|passieren|09-299-4-III-Seilbahn.csv|3|11|3
den|dein|09-299-4-III-Seilbahn.csv|122|2|1
danit|damit|09-303-4-III-Seilbahn.csv|1|8|1
dmait|damit|09-303-4-III-Seilbahn.csv|1|8|1
Glasschärben|Glasscherben|09-303-4-III-Seilbahn.csv|1|1|1
erschoken|erschrocken|09-303-4-III-Seilbahn.csv|1|38|1
Öfnete|öffnete|09-307-4-III-Seilbahn.csv|1|9|1
wikelte|wickelte|09-307-4-III-Seilbahn.csv|1|1|1
minni|mini|09-307-4-III-Seilbahn.csv|3|3|3
hagte|hakte|09-307-4-III-Seilbahn.csv|1|1|1
für|fuhr|09-307-4-III-Seilbahn.csv|1|7|1
stürtze|stürze|09-307-4-III-Seilbahn.csv|2|1|1
fieng|fing|09-310-4-III-Seilbahn.csv|1|5|1
werenddessen|währenddessen|09-310-4-III-Seilbahn.csv|1|2|1
saußte|sauste|09-310-4-III-Seilbahn.csv|1|1|1
hienunter|hinunter|09-310-4-III-Seilbahn.csv|1|1|1
lienks|links|09-310-4-III-Seilbahn.csv|2|4|2
kurtzer|kurzer|09-310-4-III-Seilbahn.csv|1|2|1
öfneten|öffneten|09-316-4-III-Seilbahn.csv|1|1|1
bant|Band|09-316-4-III-Seilbahn.csv|3|2|2
Fensterschanire|Fensterscharniere|09-316-4-III-Seilbahn.csv|1|1|1
Sielbahn|Seilbahn|09-316-4-III-Seilbahn.csv|1|48|1
schaniere|Scharniere|09-316-4-III-Seilbahn.csv|1|1|1
Malinelli|Matinelli|09-316-4-III-Seilbahn.csv|1|1|1
Beite|Beide|09-316-4-III-Seilbahn.csv|1|2|1
rifen|riefen|09-316-4-III-Seilbahn.csv|1|2|1
kaPut|kaputt|09-316-4-III-Seilbahn.csv|1|126|1
Twiti|Tweety|09-316-4-III-Seilbahn.csv|1|1|1
rrifen|riefen|09-316-4-III-Seilbahn.csv|1|2|1
egstra|extra|09-316-4-III-Seilbahn.csv|1|6|1
spaschwein|Sparschwein|09-316-4-III-Seilbahn.csv|1|1|1
Fenzter|Fenster|09-316-4-III-Seilbahn.csv|3|80|3
Konddel|Gondel|09-317-4-III-Seilbahn.csv|2|48|2
lausgelassen|losgelassen|09-317-4-III-Seilbahn.csv|1|23|1
geruscht|gerutscht|09-317-4-III-Seilbahn.csv|1|3|1
tedy|Teddy|09-324-4-III-Seilbahn.csv|5|117|5
chief|schief|09-324-4-III-Seilbahn.csv|1|4|1
befestikt|befestigt|09-327-4-III-Seilbahn.csv|1|15|1
Seit|Seil|09-327-4-III-Seilbahn.csv|2|13|1
zervelt|zerfällt|09-327-4-III-Seilbahn.csv|1|1|1
erlich|ehrlich|09-327-4-III-Seilbahn.csv|1|1|1
Teddybear|Teddybär|09-328-4-III-Seilbahn.csv|6|73|6
pakst|packst|09-328-4-III-Seilbahn.csv|1|1|1
aich|auch|09-328-4-III-Seilbahn.csv|1|19|1
bear|Bär|09-328-4-III-Seilbahn.csv|1|1|1
einnal|einmal|09-328-4-III-Seilbahn.csv|1|62|1
gester|gestern|09-329-4-III-Seilbahn.csv|1|2|1
daa|da|09-329-4-III-Seilbahn.csv|1|86|1
basierte|passierte|09-329-4-III-Seilbahn.csv|2|18|2
fehrlieh|gefährlich|09-329-4-III-Seilbahn.csv|1|5|1
Taddy|Teddy|09-329-4-III-Seilbahn.csv|1|117|1
zehrbliterte|zersplitterte|09-329-4-III-Seilbahn.csv|1|1|1
erhär|Ärger|09-329-4-III-Seilbahn.csv|1|39|1
Hauserest|Hausarrest|09-329-4-III-Seilbahn.csv|2|18|2
besietzer|Besitzer|09-329-4-III-Seilbahn.csv|1|3|1
dos|das|09-329-4-III-Seilbahn.csv|2|66|1
rkatzete|kratzte|09-329-4-III-Seilbahn.csv|1|2|1
Daa|Da|09-329-4-III-Seilbahn.csv|1|20|1
wahrst|warst|09-329-4-III-Seilbahn.csv|1|1|1
geschiste|Geschichte|09-329-4-III-Seilbahn.csv|1|14|1
Seilbohn|Seilbahn|09-331-4-III-Seilbahn.csv|1|48|1
tedybär|Teddybär|09-331-4-III-Seilbahn.csv|3|73|3
unnten|unten|09-331-4-III-Seilbahn.csv|1|5|1
ummacht|Ohnmacht|09-331-4-III-Seilbahn.csv|1|2|1
Tedybear|Teddybär|09-334-4-III-Seilbahn.csv|1|73|1
bisitzerin|Besitzerin|09-334-4-III-Seilbahn.csv|1|5|1
ausbrobirt|ausprobiert|09-338-4-III-Seilbahn.csv|1|1|1
best|beste|09-340-4-III-Seilbahn.csv|1|1|1
Hangebahn|Hängebahn|09-340-4-III-Seilbahn.csv|2|3|2
bemmerkte|bemerkte|09-340-4-III-Seilbahn.csv|1|6|1
Anstat|Anstatt|09-340-4-III-Seilbahn.csv|1|1|1
runtatu|runter|09-340-4-III-Seilbahn.csv|1|60|1
Hngebahn|Hängebahn|09-340-4-III-Seilbahn.csv|1|3|1
Mrgens|Morgens|09-342-4-III-Seilbahn.csv|1|3|1
wergessen|vergessen|09-342-4-III-Seilbahn.csv|1|139|1
schrekliches|Schreckliches|09-342-4-III-Seilbahn.csv|1|1|1
zerrisen|zerrissen|09-346-4-III-Seilbahn.csv|1|5|1
unfähr|unfair|09-346-4-III-Seilbahn.csv|1|1|1
kaputes|kaputtes|09-346-4-III-Seilbahn.csv|1|1|1
reingesätzt|reingesetzt|09-347-4-III-Seilbahn.csv|1|2|1
Lechelnde|lächelnde|09-347-4-III-Seilbahn.csv|1|1|1
Fensterscheib|Fensterscheibe|09-347-4-III-Seilbahn.csv|1|5|1
gecknalt|geknallt|09-347-4-III-Seilbahn.csv|1|4|1
verwird|verwirrt|09-347-4-III-Seilbahn.csv|1|10|1
entteucht|enttäuscht|09-349-4-III-Seilbahn.csv|1|8|1
geährliche|gefährliche|09-354-4-III-Seilbahn.csv|1|1|1
Gesttern|Gestern|09-354-4-III-Seilbahn.csv|1|1|1
kanns|Kannst|09-354-4-III-Seilbahn.csv|2|6|1
seit|Seite|09-354-4-III-Seilbahn.csv|3|3|1
gevorfen|geworfen|09-354-4-III-Seilbahn.csv|1|7|1
neinigen|einigen|09-354-4-III-Seilbahn.csv|1|3|1
Snur|Schnur|09-354-4-III-Seilbahn.csv|1|12|1
wagket|wackelt|09-354-4-III-Seilbahn.csv|1|17|1
zerris|zerriss|09-354-4-III-Seilbahn.csv|2|9|2
Kniee|Knie|09-354-4-III-Seilbahn.csv|1|1|1
Angstschweich|Angstschweiß|09-354-4-III-Seilbahn.csv|1|1|1
Anschließen|Anschließend|09-354-4-III-Seilbahn.csv|1|4|1
ergerlich|ärgerlich|09-355-4-III-Seilbahn.csv|1|1|1
Tager|Tages|09-359-4-III-Seilbahn.csv|2|5|2
TeddyBear|Teddybär|09-359-4-III-Seilbahn.csv|1|73|1
zerrieß|zerriss|09-359-4-III-Seilbahn.csv|1|9|1
da|das|09-359-4-III-Seilbahn.csv|2|66|2
Nachbers|Nachbars|09-359-4-III-Seilbahn.csv|1|1|1
wasste|wusste|09-359-4-III-Seilbahn.csv|1|42|1
zerrießen|zerrissen|09-359-4-III-Seilbahn.csv|1|5|1
klärren|klären|09-359-4-III-Seilbahn.csv|1|1|1
geöfnetes|geöffnetes|09-360-4-III-Seilbahn.csv|1|1|1
befestig|befestigt|09-360-4-III-Seilbahn.csv|1|15|1
würd|wird|09-360-4-III-Seilbahn.csv|5|27|2
Perfeckt|perfekt|09-360-4-III-Seilbahn.csv|1|3|1
wunder|wundern|09-360-4-III-Seilbahn.csv|1|2|1
Fehrnsehen|Fernsehen|09-360-4-III-Seilbahn.csv|1|1|1
Endeckerzone|Entdeckerzone|09-360-4-III-Seilbahn.csv|1|1|1
ankamm|ankam|09-361-4-III-Seilbahn.csv|1|4|1
enschuldigten|entschuldigten|09-361-4-III-Seilbahn.csv|2|7|2
natrüchlich|natürlich|09-361-4-III-Seilbahn.csv|2|19|2
geschmießen|geschmissen|09-369-4-III-Seilbahn.csv|1|4|1
klebde|klebte|09-369-4-III-Seilbahn.csv|1|4|1
henckte|hängte|09-369-4-III-Seilbahn.csv|1|23|1
kabiene|Kabine|09-369-4-III-Seilbahn.csv|2|3|2
krachde|krachte|09-369-4-III-Seilbahn.csv|1|4|1
dachde|dachte|09-369-4-III-Seilbahn.csv|2|7|2
ausrichden|ausrichten|09-369-4-III-Seilbahn.csv|1|1|1
lieblingsteedybären|Lieblingsteddybären|09-371-4-III-Seilbahn.csv|1|1|1
Hmh|Hm|09-371-4-III-Seilbahn.csv|1|2|1
Teedy|Teddy|09-371-4-III-Seilbahn.csv|2|117|2
hippi|jippie|09-371-4-III-Seilbahn.csv|1|1|1
wackliger|wackeliger|09-371-4-III-Seilbahn.csv|1|1|1
wacklg|wackelig|09-371-4-III-Seilbahn.csv|1|3|1
ungehwöhnliche|ungewöhnliche|09-371-4-III-Seilbahn.csv|1|1|1
Gehfühl|Gefühl|09-371-4-III-Seilbahn.csv|1|5|1
solln|sollen|09-371-4-III-Seilbahn.csv|2|5|2
Lieblingsteedy|Lieblingsteddy|09-371-4-III-Seilbahn.csv|2|3|2
gehfahr|Gefahr|09-371-4-III-Seilbahn.csv|1|1|1
beängstigent|beängstigend|09-371-4-III-Seilbahn.csv|1|1|1
biende|Binde|09-376-4-III-Seilbahn.csv|1|1|1
Schur|Schnur|09-376-4-III-Seilbahn.csv|2|12|2
kneilte|knallte|09-376-4-III-Seilbahn.csv|1|20|1
nachbersFenster|Nachbarsfenster|09-376-4-III-Seilbahn.csv|1|1|1
spliterte|splitterte|09-378-4-III-Seilbahn.csv|1|1|1
Fesnter|Fenster|09-379-4-III-Seilbahn.csv|1|80|1
Fedybären|Teddybären|09-379-4-III-Seilbahn.csv|1|6|1
Tedyberen|Teddybären|09-379-4-III-Seilbahn.csv|1|6|1
Tedybären|Teddybären|09-379-4-III-Seilbahn.csv|1|6|1
Ligt|liegt|09-379-4-III-Seilbahn.csv|1|18|1
Ferabredet|verabredet|09-382-4-III-Seilbahn.csv|1|7|1
res|rechts|09-382-4-III-Seilbahn.csv|1|3|1
pasiht|passiert|09-382-4-III-Seilbahn.csv|1|75|1
Tarzächlich|Tatsächlich|09-387-4-III-Seilbahn.csv|1|2|1
Waggonfart|Wagonfahrt|09-387-4-III-Seilbahn.csv|1|1|1
kapputte|kaputte|09-390-4-III-Seilbahn.csv|1|22|1
schoner|schöner|09-390-4-III-Seilbahn.csv|1|5|1
kontet|knotet|09-396-4-III-Seilbahn.csv|1|2|1
bintet|bindet|09-396-4-III-Seilbahn.csv|1|2|1
beinden|beiden|09-396-4-III-Seilbahn.csv|1|5|1
sie|sieh|09-396-4-III-Seilbahn.csv|1|2|1
reberiin|reparieren|09-396-4-III-Seilbahn.csv|1|2|1
nestet|nächsten|09-396-4-III-Seilbahn.csv|1|34|1
reberieren|reparieren|09-396-4-III-Seilbahn.csv|1|2|1
ortnun|Ordnung|09-396-4-III-Seilbahn.csv|1|3|1
Hengten|hängten|09-397-4-III-Seilbahn.csv|1|2|1
hollten|holten|09-397-4-III-Seilbahn.csv|1|2|1
AugenbliK|Augenblick|09-397-4-III-Seilbahn.csv|1|1|1
verKlemt|verklemmt|09-397-4-III-Seilbahn.csv|1|1|1
Fenstergrief|Fenstergriff|09-398-4-III-Seilbahn.csv|1|1|1
werwürd|verwirrt|09-398-4-III-Seilbahn.csv|1|10|1
wie|wir|09-398-4-III-Seilbahn.csv|1|16|1
Teddy-bär|Teddybär|09-399-4-III-Seilbahn.csv|1|73|1
schmeterten|schmetterten|09-399-4-III-Seilbahn.csv|1|1|1
kahmen|kamen|09-405-4-III-Seilbahn.csv|2|19|2
Befestiegte|befestigte|09-409-4-III-Seilbahn.csv|1|8|1
befestiechte|befestigte|09-409-4-III-Seilbahn.csv|1|8|1
gonde|Gondel|09-409-4-III-Seilbahn.csv|4|48|4
fensterbang|Fensterbank|09-409-4-III-Seilbahn.csv|1|14|1
ruterfahren|runterfahren|09-412-4-III-Seilbahn.csv|1|1|1
Tadyybär|Teddybär|09-412-4-III-Seilbahn.csv|1|73|1
Tod|tot|09-412-4-III-Seilbahn.csv|1|1|1
blutferschmirt|blutverschmiert|09-412-4-III-Seilbahn.csv|1|1|1
Ruligt|rumliegt|09-412-4-III-Seilbahn.csv|1|1|1
feranstaltet|veranstaltet|09-412-4-III-Seilbahn.csv|1|1|1
Tedyyberen|Teddybären|09-412-4-III-Seilbahn.csv|1|6|1
glügliches|glückliches|09-412-4-III-Seilbahn.csv|1|1|1
Schreiben|Scheiben|09-413-4-III-Seilbahn.csv|1|2|1
Pluschbär|Plüschbär|09-414-4-III-Seilbahn.csv|1|1|1
Tedibear|Teddybär|09-416-4-III-Seilbahn.csv|3|73|3
rutcht|rutscht|09-416-4-III-Seilbahn.csv|1|5|1
Lacheln|lächeln|09-416-4-III-Seilbahn.csv|1|2|1
ferlengert|verlängert|09-416-4-III-Seilbahn.csv|1|1|1
Tedibea|Teddybär|09-416-4-III-Seilbahn.csv|2|73|2
übrenachtet|übernachtet|09-417-4-III-Seilbahn.csv|1|1|1
Spielzeugwagong|Spielzeugwagon|09-417-4-III-Seilbahn.csv|1|1|1
ferlätzt|verletzt|09-417-4-III-Seilbahn.csv|1|7|1
geschmiezen|geschmissen|09-422-4-III-Seilbahn.csv|1|4|1
Gehtan|getan|09-422-4-III-Seilbahn.csv|2|11|2
kaputgeht|kaputtgeht|09-422-4-III-Seilbahn.csv|1|2|1
Aufbaun|Aufbauen|09-422-4-III-Seilbahn.csv|1|1|1
Schielzeug|Spielzeug|09-422-4-III-Seilbahn.csv|1|3|1
Teddybar|Teddybär|09-422-4-III-Seilbahn.csv|2|73|2
arben|Abend|09-423-4-III-Seilbahn.csv|1|1|1
ungewickelt|umgewickelt|09-423-4-III-Seilbahn.csv|1|1|1
Gonden|Gondeln|09-423-4-III-Seilbahn.csv|1|1|1
stacken|starken|09-423-4-III-Seilbahn.csv|1|3|1
zerboche|zerbrochene|09-425-4-III-Seilbahn.csv|1|4|1
worf|warf|09-425-4-III-Seilbahn.csv|1|5|1
knote|Knoten|09-425-4-III-Seilbahn.csv|1|5|1
Urgendwie|irgendwie|09-425-4-III-Seilbahn.csv|1|4|1
Parr|Paar|09-425-4-III-Seilbahn.csv|2|3|1
Vluhe|Flur|09-425-4-III-Seilbahn.csv|1|4|1
Schlaffzimmer|Schlafzimmer|09-425-4-III-Seilbahn.csv|1|1|1
gäfehrlich|gefährlich|09-425-4-III-Seilbahn.csv|2|5|2
gähferlich|gefährlich|09-425-4-III-Seilbahn.csv|1|5|1
blas|blass|09-425-4-III-Seilbahn.csv|1|1|1
Salban|Seilbahn|09-427-4-III-Seilbahn.csv|6|48|6
bevestiegt|befestigt|09-427-4-III-Seilbahn.csv|1|15|1
erchreckt|erschreckt|09-427-4-III-Seilbahn.csv|1|30|1
untokrontole|unkontrollierte|09-434-4-III-Seilbahn.csv|1|2|1
grief|griff|09-434-4-III-Seilbahn.csv|1|4|1
straf|straff|09-434-4-III-Seilbahn.csv|1|1|1
Seilbah|Seilbahn|09-434-4-III-Seilbahn.csv|1|48|1
gerit|geriet|09-434-4-III-Seilbahn.csv|1|1|1
Lieblingteddybär|Lieblingsteddybär|09-434-4-III-Seilbahn.csv|1|1|1
trourig|traurig|09-434-4-III-Seilbahn.csv|1|119|1
wusse|wusste|09-434-4-III-Seilbahn.csv|1|42|1
Fensterscheile|Fensterscheibe|09-434-4-III-Seilbahn.csv|1|5|1
schluk|Schluck|09-434-4-III-Seilbahn.csv|1|1|1
zaulerei|Zauberei|09-434-4-III-Seilbahn.csv|1|1|1
fanken|Fangen|09-436-4-III-Seilbahn.csv|1|1|1
geng|ging|09-436-4-III-Seilbahn.csv|1|19|1
wu|wo|09-436-4-III-Seilbahn.csv|1|8|1
gnalte|knallte|09-436-4-III-Seilbahn.csv|1|20|1
gaputen|kaputten|09-436-4-III-Seilbahn.csv|1|6|1
daneeben|daneben|09-436-4-III-Seilbahn.csv|1|4|1
enschultigte|entschuldigte|09-436-4-III-Seilbahn.csv|1|2|1
bkam|bekam|09-436-4-III-Seilbahn.csv|1|18|1
fillen|fielen|09-443-4-III-Seilbahn.csv|2|2|1
farf|warf|09-443-4-III-Seilbahn.csv|1|5|1
Wolfaden|Wollfaden|09-445-4-III-Seilbahn.csv|1|1|1
drinne|drin|09-445-4-III-Seilbahn.csv|6|25|1
ferzeihen|verzeihen|09-445-4-III-Seilbahn.csv|1|1|1
eue|eure|09-445-4-III-Seilbahn.csv|1|1|1
Elter|Eltern|09-445-4-III-Seilbahn.csv|1|1|1
unkontroliete|unkontrollierte|09-447-4-III-Seilbahn.csv|1|2|1
lener|Lena|09-447-4-III-Seilbahn.csv|1|1|1
wahrf|warf|09-447-4-III-Seilbahn.csv|1|5|1
ruk|ruck|09-447-4-III-Seilbahn.csv|1|1|1
zuk|zuck|09-447-4-III-Seilbahn.csv|1|1|1
tahr|tat|09-447-4-III-Seilbahn.csv|1|8|1
begingen|beginnen|09-447-4-III-Seilbahn.csv|1|4|1
zabrach|zerbrach|09-447-4-III-Seilbahn.csv|1|1|1
Gesichtausdrük|Gesichtsausdruck|09-447-4-III-Seilbahn.csv|1|2|1
Poliezei|Polizei|09-447-4-III-Seilbahn.csv|1|1|1
befestikten|befestigten|09-450-4-III-Seilbahn.csv|1|1|1
Seilbahkabine|Seilbahnkabine|09-450-4-III-Seilbahn.csv|1|1|1
PÄNG|PENG|09-450-4-III-Seilbahn.csv|1|1|1
strarken|starken|09-451-4-III-Seilbahn.csv|1|3|1
umglük|Unglück|09-459-4-III-Seilbahn.csv|1|3|1
geloker|gelockert|09-459-4-III-Seilbahn.csv|1|1|1
FenzterBank|Fensterbank|09-459-4-III-Seilbahn.csv|1|14|1
nahberns|Nachbarn|09-459-4-III-Seilbahn.csv|1|3|1
Tadygondel|Teddygondel|09-463-4-III-Seilbahn.csv|2|3|2
spanten|spannten|09-463-4-III-Seilbahn.csv|1|1|1
gespante|gespannte|09-463-4-III-Seilbahn.csv|1|1|1
knaxte|knackste|09-463-4-III-Seilbahn.csv|1|1|1
etwat|etwas|09-463-4-III-Seilbahn.csv|1|5|1
Nan|Dann|09-463-4-III-Seilbahn.csv|1|197|1
spete|später|09-463-4-III-Seilbahn.csv|1|32|1
zerdeperte|zerdepperte|09-463-4-III-Seilbahn.csv|1|1|1
zenster|Fenster|09-463-4-III-Seilbahn.csv|1|80|1
Mitbewonerin|Mitbewohnerin|09-463-4-III-Seilbahn.csv|1|1|1
kurtze|kurze|09-463-4-III-Seilbahn.csv|1|1|1
Kinda|Kinder|09-463-4-III-Seilbahn.csv|1|5|1
enteuscht|enttäuscht|09-464-4-III-Seilbahn.csv|1|8|1
oow|ooh|09-464-4-III-Seilbahn.csv|1|1|1
wach|war|09-464-4-III-Seilbahn.csv|1|109|1
Seiben|Scheiben|09-464-4-III-Seilbahn.csv|1|2|1
Dnach|Danach|09-465-4-III-Seilbahn.csv|1|18|1
Hacken|Haken|09-465-4-III-Seilbahn.csv|1|2|1
Mitag|Mittag|09-466-4-III-Seilbahn.csv|1|2|1
werabredet|verabredet|09-466-4-III-Seilbahn.csv|1|7|1
vür|für|09-466-4-III-Seilbahn.csv|4|16|4
Bergong|Wagon|09-466-4-III-Seilbahn.csv|1|45|1
stozt|stürzt|09-466-4-III-Seilbahn.csv|1|14|1
schockiet|schockiert|09-466-4-III-Seilbahn.csv|1|2|1
hauserest|Hausarrest|09-468-4-III-Seilbahn.csv|1|18|1
wachte|warte|09-468-4-III-Seilbahn.csv|1|4|1
Hollte|holte|09-468-4-III-Seilbahn.csv|1|6|1
Tediber|Teddybär|09-468-4-III-Seilbahn.csv|1|73|1
seilbann|Seilbahn|09-468-4-III-Seilbahn.csv|1|48|1
ferstekten|versteckten|09-468-4-III-Seilbahn.csv|1|1|1
nachberen|Nachbarin|09-468-4-III-Seilbahn.csv|1|36|1
Kaputen|kaputten|09-471-4-III-Seilbahn.csv|1|6|1
schönder|schöner|09-471-4-III-Seilbahn.csv|1|5|1
Dadrauß|Dadraus|09-471-4-III-Seilbahn.csv|1|1|1
Taady|Teddy|09-471-4-III-Seilbahn.csv|3|117|3
seildahn|Seilbahn|09-471-4-III-Seilbahn.csv|1|48|1
Nachbar-rin|Nachbarin|09-471-4-III-Seilbahn.csv|1|36|1
Nachbarrin|Nachbarin|09-471-4-III-Seilbahn.csv|1|36|1
stoch|Stock|09-471-4-III-Seilbahn.csv|1|2|1
sowiso|sowieso|09-471-4-III-Seilbahn.csv|1|1|1
würfd|wirft|09-472-4-III-Seilbahn.csv|1|14|1
fhnster|Fenster|09-472-4-III-Seilbahn.csv|1|80|1
fangst|fängst|09-472-4-III-Seilbahn.csv|1|1|1
Tediwagen|Teddywagen|09-472-4-III-Seilbahn.csv|1|1|1
Pasite|passierte|09-472-4-III-Seilbahn.csv|1|18|1
Hard|hart|09-472-4-III-Seilbahn.csv|1|1|1
schaibe|Scheibe|09-472-4-III-Seilbahn.csv|1|7|1
fehnst|Fenster|09-472-4-III-Seilbahn.csv|1|80|1
